,part,measure,pitch,step,alter,octave,duration,type,dotted,rest,grace,cue,keyboard_step,interval
970,P1,169,C,C,,5,480,quarter,False,False,False,False,52.0,5.0
971,P1,169,,,,,480,quarter,False,True,False,False,,
972,P1,170,C,C,,4,240,eighth,False,False,False,False,40.0,
973,P1,170,D,D,,4,120,16th,False,False,False,False,42.0,2.0
974,P1,170,E,E,,4,120,16th,False,False,False,False,44.0,2.0
975,P1,170,F,F,,4,120,16th,False,False,False,False,45.0,1.0
976,P1,170,G,G,,4,120,16th,False,False,False,False,47.0,2.0
977,P1,170,A,A,,4,120,16th,False,False,False,False,49.0,2.0
978,P1,170,B,B,,4,120,16th,False,False,False,False,51.0,2.0
979,P1,170,,,,,960,whole,False,True,False,False,,
980,P1,170,,,,,960,whole,False,True,False,False,,
981,P1,171,C,C,,5,120,16th,False,False,False,False,52.0,
982,P1,171,D,D,,5,120,16th,False,False,False,False,54.0,2.0
983,P1,171,E,E,,5,120,16th,False,False,False,False,56.0,2.0
984,P1,171,F,F,,5,120,16th,False,False,False,False,57.0,1.0
985,P1,171,G,G,,5,120,16th,False,False,False,False,59.0,2.0
986,P1,171,A,A,,5,120,16th,False,False,False,False,61.0,2.0
987,P1,171,B,B,,5,120,16th,False,False,False,False,63.0,2.0
988,P1,171,C,C,,6,120,16th,False,False,False,False,64.0,1.0
989,P1,171,,,,,960,whole,False,True,False,False,,
990,P1,171,,,,,960,whole,False,True,False,False,,
991,P1,172,B,B,,5,120,16th,False,False,False,False,63.0,
992,P1,172,A,A,,5,120,16th,False,False,False,False,61.0,-2.0
993,P1,172,G#,G,1,5,120,16th,False,False,False,False,60.0,-1.0
994,P1,172,A,A,,5,120,16th,False,False,False,False,61.0,1.0
995,P1,172,D,D,,6,120,16th,False,False,False,False,66.0,5.0
996,P1,172,C,C,,6,120,16th,False,False,False,False,64.0,-2.0
997,P1,172,B,B,,5,120,16th,False,False,False,False,63.0,-1.0
998,P1,172,A,A,,5,120,16th,False,False,False,False,61.0,-2.0
999,P1,172,,,,,960,whole,False,True,False,False,,
1000,P1,172,,,,,960,whole,False,True,False,False,,
1001,P1,173,A,A,,5,120,16th,False,False,False,False,61.0,
1002,P1,173,G,G,,5,120,16th,False,False,False,False,59.0,-2.0
1003,P1,173,F#,F,1,5,120,16th,False,False,False,False,58.0,-1.0
1004,P1,173,G,G,,5,120,16th,False,False,False,False,59.0,1.0
1005,P1,173,,,,,120,16th,False,True,False,False,,
1006,P1,173,G,G,,5,120,16th,False,False,False,False,59.0,
1007,P1,173,E,E,,6,120,16th,False,False,False,False,68.0,9.0
1008,P1,173,G,G,,5,120,16th,False,False,False,False,59.0,-9.0
1009,P1,173,,,,,960,whole,False,True,False,False,,
1010,P1,173,,,,,960,whole,False,True,False,False,,
1011,P1,174,,,,,120,16th,False,True,False,False,,
1012,P1,174,F,F,,5,120,16th,False,False,False,False,57.0,
1013,P1,174,F,F,,6,120,16th,False,False,False,False,69.0,12.0
1014,P1,174,F,F,,5,120,16th,False,False,False,False,57.0,-12.0
1015,P1,174,,,,,120,16th,False,True,False,False,,
1016,P1,174,F,F,,5,120,16th,False,False,False,False,57.0,
1017,P1,174,D,D,,6,120,16th,False,False,False,False,66.0,9.0
1018,P1,174,F,F,,5,120,16th,False,False,False,False,57.0,-9.0
1019,P1,174,,,,,960,whole,False,True,False,False,,
1020,P1,174,,,,,960,whole,False,True,False,False,,
1021,P1,175,,,,,120,16th,False,True,False,False,,
1022,P1,175,E,E,,5,120,16th,False,False,False,False,56.0,
1023,P1,175,D,D,,6,120,16th,False,False,False,False,66.0,10.0
1024,P1,175,E,E,,5,120,16th,False,False,False,False,56.0,-10.0
1025,P1,175,,,,,120,16th,False,True,False,False,,
1026,P1,175,E,E,,5,120,16th,False,False,False,False,56.0,
1027,P1,175,C,C,,6,120,16th,False,False,False,False,64.0,8.0
1028,P1,175,C,C,,5,120,16th,False,False,False,False,52.0,-12.0
1029,P1,175,,,,,960,whole,False,True,False,False,,
1030,P1,175,,,,,960,whole,False,True,False,False,,
1031,P1,176,,,,,120,16th,False,True,False,False,,
1032,P1,176,D,D,,5,120,16th,False,False,False,False,54.0,
1033,P1,176,C,C,,6,120,16th,False,False,False,False,64.0,10.0
1034,P1,176,D,D,,5,120,16th,False,False,False,False,54.0,-10.0
1035,P1,176,,,,,120,16th,False,True,False,False,,
1036,P1,176,D,D,,5,120,16th,False,False,False,False,54.0,
1037,P1,176,B,B,,5,120,16th,False,False,False,False,63.0,9.0
1038,P1,176,D,D,,5,120,16th,False,False,False,False,54.0,-9.0
1039,P1,176,,,,,960,whole,False,True,False,False,,
1040,P1,176,,,,,960,whole,False,True,False,False,,
1041,P1,177,E,E,,5,480,quarter,False,False,False,False,56.0,
1042,P1,177,G,G,,5,480,quarter,False,False,False,False,59.0,3.0
1043,P1,177,C,C,,6,480,quarter,False,False,False,False,64.0,5.0
1044,P1,177,,,,,480,quarter,False,True,False,False,,
1045,P1,177,,,,,960,whole,False,True,False,False,,
1046,P1,177,,,,,960,whole,False,True,False,False,,
1047,P1,178,G,G,,5,120,16th,False,False,False,False,59.0,
1048,P1,178,C,C,,6,120,16th,False,False,False,False,64.0,5.0
1049,P1,178,E,E,,6,120,16th,False,False,False,False,68.0,4.0
1050,P1,178,D,D,,6,120,16th,False,False,False,False,66.0,-2.0
1051,P1,178,C,C,,6,120,16th,False,False,False,False,64.0,-2.0
1052,P1,178,B,B,,5,120,16th,False,False,False,False,63.0,-1.0
1053,P1,178,A,A,,5,120,16th,False,False,False,False,61.0,-2.0
1054,P1,178,G,G,,5,120,16th,False,False,False,False,59.0,-2.0
1055,P1,179,F,F,,5,120,16th,False,False,False,False,57.0,-2.0
1056,P1,179,E,E,,5,120,16th,False,False,False,False,56.0,-1.0
1057,P1,179,D,D,,5,120,16th,False,False,False,False,54.0,-2.0
1058,P1,179,C,C,,5,120,16th,False,False,False,False,52.0,-2.0
1059,P1,179,B,B,,4,120,16th,False,False,False,False,51.0,-1.0
1060,P1,179,A,A,,4,120,16th,False,False,False,False,49.0,-2.0
1061,P1,179,G,G,,4,120,16th,False,False,False,False,47.0,-2.0
1062,P1,179,F,F,,4,120,16th,False,False,False,False,45.0,-2.0
1063,P1,180,E,E,,4,240,eighth,False,False,False,False,44.0,-1.0
1064,P1,180,E,E,,5,240,eighth,False,False,False,False,56.0,12.0
1065,P1,180,F,F,,5,240,eighth,False,False,False,False,57.0,1.0
1066,P1,180,F#,F,1,5,240,eighth,False,False,False,False,58.0,1.0
1067,P1,181,G,G,,5,360,eighth,True,False,False,False,59.0,1.0
1068,P1,181,E,E,,5,120,16th,False,False,False,False,56.0,-3.0
1069,P1,181,D,D,,5,240,eighth,False,False,False,False,54.0,-2.0
1070,P1,181,,,,,240,eighth,False,True,False,False,,
1071,P1,182,G,G,,5,120,16th,False,False,False,False,59.0,
1072,P1,182,C,C,,6,120,16th,False,False,False,False,64.0,5.0
1073,P1,182,E,E,,6,120,16th,False,False,False,False,68.0,4.0
1074,P1,182,D,D,,6,120,16th,False,False,False,False,66.0,-2.0
1075,P1,182,C,C,,6,120,16th,False,False,False,False,64.0,-2.0
1076,P1,182,B,B,,5,120,16th,False,False,False,False,63.0,-1.0
1077,P1,182,A,A,,5,120,16th,False,False,False,False,61.0,-2.0
1078,P1,182,G,G,,5,120,16th,False,False,False,False,59.0,-2.0
1079,P1,182,,,,,960,whole,False,True,False,False,,
1080,P1,183,F,F,,5,120,16th,False,False,False,False,57.0,
1081,P1,183,E,E,,5,120,16th,False,False,False,False,56.0,-1.0
1082,P1,183,D,D,,5,120,16th,False,False,False,False,54.0,-2.0
1083,P1,183,C,C,,5,120,16th,False,False,False,False,52.0,-2.0
1084,P1,183,B,B,,4,120,16th,False,False,False,False,51.0,-1.0
1085,P1,183,A,A,,4,120,16th,False,False,False,False,49.0,-2.0
1086,P1,183,G,G,,4,120,16th,False,False,False,False,47.0,-2.0
1087,P1,183,F,F,,4,120,16th,False,False,False,False,45.0,-2.0
1088,P1,183,,,,,960,whole,False,True,False,False,,
1089,P1,184,E,E,,4,240,eighth,False,False,False,False,44.0,
1090,P1,184,E,E,,5,240,eighth,False,False,False,False,56.0,12.0
1091,P1,184,F,F,,5,240,eighth,False,False,False,False,57.0,1.0
1092,P1,184,F#,F,1,5,240,eighth,False,False,False,False,58.0,1.0
1093,P1,184,,,,,960,whole,False,True,False,False,,
1094,P1,185,G,G,,5,360,eighth,True,False,False,False,59.0,
1095,P1,185,E,E,,5,120,16th,False,False,False,False,56.0,-3.0
1096,P1,185,D,D,,5,240,eighth,False,False,False,False,54.0,-2.0
1097,P1,185,,,,,240,eighth,False,True,False,False,,
1098,P1,185,,,,,960,whole,False,True,False,False,,
1099,P1,186,C,C,,4,240,eighth,False,False,False,False,40.0,
1100,P1,186,D,D,,4,120,16th,False,False,False,False,42.0,2.0
1101,P1,186,E,E,,4,120,16th,False,False,False,False,44.0,2.0
1102,P1,186,F,F,,4,120,16th,False,False,False,False,45.0,1.0
1103,P1,186,G,G,,4,120,16th,False,False,False,False,47.0,2.0
1104,P1,186,A,A,,4,120,16th,False,False,False,False,49.0,2.0
1105,P1,186,B,B,,4,120,16th,False,False,False,False,51.0,2.0
1106,P1,186,,,,,960,whole,False,True,False,False,,
1107,P1,186,,,,,960,whole,False,True,False,False,,
1108,P1,187,C,C,,5,120,16th,False,False,False,False,52.0,
1109,P1,187,D,D,,5,120,16th,False,False,False,False,54.0,2.0
1110,P1,187,E,E,,5,120,16th,False,False,False,False,56.0,2.0
1111,P1,187,F,F,,5,120,16th,False,False,False,False,57.0,1.0
1112,P1,187,G,G,,5,120,16th,False,False,False,False,59.0,2.0
1113,P1,187,A,A,,5,120,16th,False,False,False,False,61.0,2.0
1114,P1,187,B,B,,5,120,16th,False,False,False,False,63.0,2.0
1115,P1,187,C,C,,6,120,16th,False,False,False,False,64.0,1.0
1116,P1,187,,,,,960,whole,False,True,False,False,,
1117,P1,187,,,,,960,whole,False,True,False,False,,
1118,P1,188,B,B,,5,120,16th,False,False,False,False,63.0,
1119,P1,188,A,A,,5,120,16th,False,False,False,False,61.0,-2.0
1120,P1,188,G#,G,1,5,120,16th,False,False,False,False,60.0,-1.0
1121,P1,188,A,A,,5,120,16th,False,False,False,False,61.0,1.0
1122,P1,188,D,D,,6,120,16th,False,False,False,False,66.0,5.0
1123,P1,188,C,C,,6,120,16th,False,False,False,False,64.0,-2.0
1124,P1,188,B,B,,5,120,16th,False,False,False,False,63.0,-1.0
1125,P1,188,A,A,,5,120,16th,False,False,False,False,61.0,-2.0
1126,P1,188,,,,,960,whole,False,True,False,False,,
1127,P1,188,,,,,960,whole,False,True,False,False,,
1128,P1,189,A,A,,5,120,16th,False,False,False,False,61.0,
1129,P1,189,G,G,,5,120,16th,False,False,False,False,59.0,-2.0
1130,P1,189,F#,F,1,5,120,16th,False,False,False,False,58.0,-1.0
1131,P1,189,G,G,,5,120,16th,False,False,False,False,59.0,1.0
1132,P1,189,,,,,120,16th,False,True,False,False,,
1133,P1,189,G,G,,5,120,16th,False,False,False,False,59.0,
1134,P1,189,E,E,,6,120,16th,False,False,False,False,68.0,9.0
1135,P1,189,G,G,,5,120,16th,False,False,False,False,59.0,-9.0
1136,P1,189,,,,,960,whole,False,True,False,False,,
1137,P1,189,,,,,960,whole,False,True,False,False,,
1138,P1,190,,,,,120,16th,False,True,False,False,,
1139,P1,190,F,F,,5,120,16th,False,False,False,False,57.0,
1140,P1,190,F,F,,6,120,16th,False,False,False,False,69.0,12.0
1141,P1,190,F,F,,5,120,16th,False,False,False,False,57.0,-12.0
1142,P1,190,,,,,120,16th,False,True,False,False,,
1143,P1,190,F,F,,5,120,16th,False,False,False,False,57.0,
1144,P1,190,D,D,,6,120,16th,False,False,False,False,66.0,9.0
1145,P1,190,F,F,,5,120,16th,False,False,False,False,57.0,-9.0
1146,P1,190,,,,,960,whole,False,True,False,False,,
1147,P1,190,,,,,960,whole,False,True,False,False,,
1148,P1,191,,,,,120,16th,False,True,False,False,,
1149,P1,191,E,E,,5,120,16th,False,False,False,False,56.0,
1150,P1,191,D,D,,6,120,16th,False,False,False,False,66.0,10.0
1151,P1,191,E,E,,5,120,16th,False,False,False,False,56.0,-10.0
1152,P1,191,,,,,120,16th,False,True,False,False,,
1153,P1,191,E,E,,5,120,16th,False,False,False,False,56.0,
1154,P1,191,C,C,,6,120,16th,False,False,False,False,64.0,8.0
1155,P1,191,C,C,,5,120,16th,False,False,False,False,52.0,-12.0
1156,P1,191,,,,,960,whole,False,True,False,False,,
1157,P1,191,,,,,960,whole,False,True,False,False,,
1158,P1,192,,,,,120,16th,False,True,False,False,,
1159,P1,192,D,D,,5,120,16th,False,False,False,False,54.0,
1160,P1,192,C,C,,6,120,16th,False,False,False,False,64.0,10.0
1161,P1,192,D,D,,5,120,16th,False,False,False,False,54.0,-10.0
1162,P1,192,,,,,120,16th,False,True,False,False,,
1163,P1,192,D,D,,5,120,16th,False,False,False,False,54.0,
1164,P1,192,B,B,,5,120,16th,False,False,False,False,63.0,9.0
1165,P1,192,D,D,,5,120,16th,False,False,False,False,54.0,-9.0
1166,P1,192,,,,,960,whole,False,True,False,False,,
1167,P1,192,,,,,960,whole,False,True,False,False,,
1168,P1,193,E,E,,5,480,quarter,False,False,False,False,56.0,
1169,P1,193,G,G,,5,480,quarter,False,False,False,False,59.0,3.0
1170,P1,193,C,C,,6,480,quarter,False,False,False,False,64.0,5.0
1171,P1,193,,,,,480,quarter,False,True,False,False,,
1172,P1,193,,,,,960,whole,False,True,False,False,,
1173,P1,193,,,,,960,whole,False,True,False,False,,
1174,P1,194,,,,,960,whole,False,True,False,False,,
1175,P1,194,C,C,,5,240,eighth,False,False,False,False,52.0,
1176,P1,194,D,D,,5,240,eighth,False,False,False,False,54.0,2.0
1177,P1,194,Eb,E,-1,5,240,eighth,False,False,False,False,55.0,1.0
1178,P1,194,F,F,,5,240,eighth,False,False,False,False,57.0,2.0
1179,P1,194,,,,,960,half,False,True,False,False,,
1180,P1,195,,,,,960,whole,False,True,False,False,,
1181,P1,195,G,G,,5,480,quarter,False,False,False,False,59.0,
1182,P1,195,G,G,,5,480,quarter,False,False,False,False,59.0,0.0
1183,P1,195,,,,,960,half,False,True,False,False,,
1184,P1,196,Ab,A,-1,5,960,half,False,False,False,False,60.0,
1185,P1,196,G,G,,5,480,quarter,False,False,False,False,59.0,-1.0
1186,P1,196,F,F,,5,480,quarter,False,False,False,False,57.0,-2.0
1187,P1,196,,,,,960,half,False,True,False,False,,
1188,P1,197,G,G,,5,960,half,False,False,False,False,59.0,
1189,P1,197,F,F,,5,480,quarter,False,False,False,False,57.0,-2.0
1190,P1,197,Eb,E,-1,5,480,quarter,False,False,False,False,55.0,-2.0
1191,P1,197,,,,,960,half,False,True,False,False,,
1192,P1,198,F,F,,5,960,half,False,False,False,False,57.0,
1193,P1,198,Eb,E,-1,5,480,quarter,False,False,False,False,55.0,-2.0
1194,P1,198,D,D,,5,480,quarter,False,False,False,False,54.0,-1.0
1195,P1,198,G,G,,4,960,half,False,False,False,False,47.0,-7.0
1196,P1,199,Eb,E,-1,5,960,half,False,False,False,False,55.0,8.0
1197,P1,199,D,D,,5,480,quarter,False,False,False,False,54.0,-1.0
1198,P1,199,C,C,,5,480,quarter,False,False,False,False,52.0,-2.0
1199,P1,199,G,G,,4,480,quarter,False,False,False,False,47.0,-5.0
1200,P1,199,,,,,480,quarter,False,True,False,False,,
1201,P1,200,D,D,,5,960,half,False,False,False,False,54.0,
1202,P1,200,C,C,,5,480,quarter,False,False,False,False,52.0,-2.0
1203,P1,200,B,B,,4,480,quarter,False,False,False,False,51.0,-1.0
1204,P1,200,,,,,960,whole,False,True,False,False,,
1205,P1,201,,,,,960,half,False,True,False,False,,
1206,P1,201,C,C,,5,480,quarter,False,False,False,False,52.0,
1207,P1,201,,,,,480,quarter,False,True,False,False,,
1208,P1,201,,,,,960,whole,False,True,False,False,,
1209,P1,202,,,,,240,eighth,False,True,False,False,,
1210,P1,202,G,G,,5,240,eighth,False,False,False,False,59.0,
1211,P1,202,Ab,A,-1,5,240,eighth,False,False,False,False,60.0,1.0
1212,P1,202,G,G,,5,240,eighth,False,False,False,False,59.0,-1.0
1213,P1,202,G,G,,4,960,half,False,False,False,False,47.0,-12.0
1214,P1,202,,,,,960,whole,False,True,False,False,,
1215,P1,203,F#,F,1,5,480,quarter,False,False,False,False,58.0,
1216,P1,203,F,F,,5,480,quarter,False,False,False,False,57.0,-1.0
1217,P1,203,A,A,,4,480,quarter,False,False,False,False,49.0,-8.0
1218,P1,203,B,B,,4,480,quarter,False,False,False,False,51.0,2.0
1219,P1,204,E,E,,5,480,quarter,False,False,False,False,56.0,5.0
1220,P1,204,Eb,E,-1,5,480,quarter,False,False,False,False,55.0,-1.0
1221,P1,204,C,C,,5,240,eighth,False,False,False,False,52.0,-3.0
1222,P1,204,G,G,,4,240,eighth,False,False,False,False,47.0,-5.0
1223,P1,204,Ab,A,-1,4,240,eighth,False,False,False,False,48.0,1.0
1224,P1,204,G,G,,4,240,eighth,False,False,False,False,47.0,-1.0
1225,P1,204,,,,,960,whole,False,True,False,False,,
1226,P1,205,Eb,E,-1,5,480,quarter,False,False,False,False,55.0,
1227,P1,205,D,D,,5,480,quarter,False,False,False,False,54.0,-1.0
1228,P1,205,F#,F,1,4,480,quarter,False,False,False,False,46.0,-8.0
1229,P1,205,F,F,,4,480,quarter,False,False,False,False,45.0,-1.0
1230,P1,205,A,A,,3,480,quarter,False,False,False,False,37.0,-8.0
1231,P1,205,B,B,,3,480,quarter,False,False,False,False,39.0,2.0
1232,P1,206,D,D,,5,480,quarter,False,False,False,False,54.0,15.0
1233,P1,206,C,C,,5,480,quarter,False,False,False,False,52.0,-2.0
1234,P1,206,E,E,,4,480,quarter,False,False,False,False,44.0,-8.0
1235,P1,206,,,,,480,quarter,False,True,False,False,,
1236,P1,206,C,C,,4,240,eighth,False,False,False,False,40.0,
1237,P1,206,,,,,240,eighth,False,True,False,False,,
1238,P1,206,Eb,E,-1,4,480,quarter,False,False,False,False,43.0,
1239,P1,207,C,C,,5,480,quarter,False,False,False,False,52.0,9.0
1240,P1,207,B,B,,4,480,quarter,False,False,False,False,51.0,-1.0
1241,P1,207,A,A,,4,480,quarter,False,False,False,False,49.0,-2.0
1242,P1,207,A,A,,4,480,quarter,False,False,False,False,49.0,0.0
1243,P1,207,Eb,E,-1,4,480,quarter,False,False,False,False,43.0,-6.0
1244,P1,207,D,D,,4,480,quarter,False,False,False,False,42.0,-1.0
1245,P1,208,C,C,,5,240,eighth,False,False,False,False,52.0,10.0
1246,P1,208,C,C,,5,240,eighth,False,False,False,False,52.0,0.0
1247,P1,208,D,D,,5,240,eighth,False,False,False,False,54.0,2.0
1248,P1,208,Eb,E,-1,5,240,eighth,False,False,False,False,55.0,1.0
1249,P1,208,G,G,,4,960,half,False,False,False,False,47.0,-8.0
1250,P1,208,,,,,960,whole,False,True,False,False,,
1251,P1,209,G,G,,5,240,eighth,False,False,False,False,59.0,
1252,P1,209,F,F,,5,240,eighth,False,False,False,False,57.0,-2.0
1253,P1,209,Eb,E,-1,5,240,eighth,False,False,False,False,55.0,-2.0
1254,P1,209,D,D,,5,240,eighth,False,False,False,False,54.0,-1.0
1255,P1,209,,,,,960,whole,False,True,False,False,,
1256,P1,209,,,,,960,whole,False,True,False,False,,
1257,P1,210,C,C,,5,240,eighth,False,False,False,False,52.0,
1258,P1,210,D,D,,5,240,eighth,False,False,False,False,54.0,2.0
1259,P1,210,Eb,E,-1,5,240,eighth,False,False,False,False,55.0,1.0
1260,P1,210,F,F,,5,240,eighth,False,False,False,False,57.0,2.0
1261,P1,210,,,,,960,whole,False,True,False,False,,
1262,P1,210,,,,,960,whole,False,True,False,False,,
1263,P1,211,F#,F,1,5,240,eighth,False,False,False,False,58.0,
1264,P1,211,G,G,,5,120,16th,False,False,False,False,59.0,1.0
1265,P1,211,,,,,120,16th,False,True,False,False,,
1266,P1,211,F#,F,1,5,240,eighth,False,False,False,False,58.0,
1267,P1,211,G,G,,5,120,16th,False,False,False,False,59.0,1.0
1268,P1,211,,,,,120,16th,False,True,False,False,,
1269,P1,211,,,,,960,whole,False,True,False,False,,
1270,P1,211,,,,,960,whole,False,True,False,False,,
1271,P1,212,Ab,A,-1,5,960,half,False,False,False,False,60.0,
1272,P1,212,G,G,,5,480,quarter,False,False,False,False,59.0,-1.0
1273,P1,212,F,F,,5,480,quarter,False,False,False,False,57.0,-2.0
1274,P1,212,,,,,960,half,False,True,False,False,,
1275,P1,213,G,G,,5,960,half,False,False,False,False,59.0,
1276,P1,213,F,F,,5,480,quarter,False,False,False,False,57.0,-2.0
1277,P1,213,Eb,E,-1,5,480,quarter,False,False,False,False,55.0,-2.0
1278,P1,213,,,,,960,half,False,True,False,False,,
1279,P1,214,F,F,,5,960,half,False,False,False,False,57.0,
1280,P1,214,Eb,E,-1,5,480,quarter,False,False,False,False,55.0,-2.0
1281,P1,214,D,D,,5,480,quarter,False,False,False,False,54.0,-1.0
1282,P1,214,,,,,960,half,False,True,False,False,,
1283,P1,215,Eb,E,-1,5,960,half,False,False,False,False,55.0,
1284,P1,215,D,D,,5,480,quarter,False,False,False,False,54.0,-1.0
1285,P1,215,C,C,,5,480,quarter,False,False,False,False,52.0,-2.0
1286,P1,215,G,G,,4,960,half,False,False,False,False,47.0,-5.0
1287,P1,216,D,D,,5,960,half,False,False,False,False,54.0,7.0
1288,P1,216,C,C,,5,480,quarter,False,False,False,False,52.0,-2.0
1289,P1,216,B,B,,4,480,quarter,False,False,False,False,51.0,-1.0
1290,P1,216,G,G,,4,480,quarter,False,False,False,False,47.0,-4.0
1291,P1,216,,,,,480,quarter,False,True,False,False,,
1292,P1,217,,,,,960,half,False,True,False,False,,
1293,P1,217,C,C,,5,480,quarter,False,False,False,False,52.0,
1294,P1,217,,,,,480,quarter,False,True,False,False,,
1295,P1,217,,,,,960,whole,False,True,False,False,,
1296,P1,218,,,,,960,whole,False,True,False,False,,
1297,P1,218,C,C,,5,480,quarter,False,False,False,False,52.0,
1298,P1,218,C,C,,5,480,quarter,False,False,False,False,52.0,0.0
1299,P1,219,,,,,960,whole,False,True,False,False,,
1300,P1,219,G,G,,5,480,quarter,False,False,False,False,59.0,
1301,P1,219,G,G,,5,480,quarter,False,False,False,False,59.0,0.0
1302,P1,220,A,A,,5,960,half,False,False,False,False,61.0,2.0
1303,P1,220,G,G,,5,480,quarter,False,False,False,False,59.0,-2.0
1304,P1,220,F,F,,5,480,quarter,False,False,False,False,57.0,-2.0
1305,P1,221,G,G,,5,960,half,False,False,False,False,59.0,2.0
1306,P1,221,F,F,,5,480,quarter,False,False,False,False,57.0,-2.0
1307,P1,221,E,E,,5,480,quarter,False,False,False,False,56.0,-1.0
1308,P1,222,F,F,,5,960,half,False,False,False,False,57.0,1.0
1309,P1,222,E,E,,5,480,quarter,False,False,False,False,56.0,-1.0
1310,P1,222,D,D,,5,480,quarter,False,False,False,False,54.0,-2.0
1311,P1,223,E,E,,5,720,quarter,True,False,False,False,56.0,2.0
1312,P1,223,C,C,,5,240,eighth,False,False,False,False,52.0,-4.0
1313,P1,223,D,D,,5,480,quarter,False,False,False,False,54.0,2.0
1314,P1,223,C,C,,5,240,eighth,False,False,False,False,52.0,-2.0
1315,P1,223,,,,,240,eighth,False,True,False,False,,
1316,P1,224,C,C,,5,240,eighth,False,False,False,False,52.0,
1317,P1,224,B,B,,4,240,eighth,False,False,False,False,51.0,-1.0
1318,P1,224,A,A,,4,240,eighth,False,False,False,False,49.0,-2.0
1319,P1,224,B,B,,4,240,eighth,False,False,False,False,51.0,2.0
1320,P1,224,D,D,,4,960,half,False,False,False,False,42.0,-9.0
1321,P1,224,F,F,,4,960,half,False,False,False,False,45.0,3.0
1322,P1,225,C,C,,5,480,quarter,False,False,False,False,52.0,7.0
1323,P1,225,,,,,480,quarter,False,True,False,False,,
1324,P1,225,E,E,,4,480,quarter,False,False,False,False,44.0,
1325,P1,225,G,G,,4,480,quarter,False,False,False,False,47.0,3.0
1326,P1,225,,,,,480,quarter,False,True,False,False,,
1327,P1,226,,,,,960,whole,False,True,False,False,,
1328,P1,226,G,G,,5,480,quarter,False,False,False,False,59.0,
1329,P1,226,G,G,,5,480,quarter,False,False,False,False,59.0,0.0
1330,P1,227,,,,,960,whole,False,True,False,False,,
1331,P1,227,F,F,,5,480,quarter,False,False,False,False,57.0,
1332,P1,227,F,F,,5,480,quarter,False,False,False,False,57.0,0.0
1333,P1,228,E,E,,5,480,quarter,False,False,False,False,56.0,-1.0
1334,P1,228,E,E,,5,360,eighth,True,False,False,False,56.0,0.0
1335,P1,228,F,F,,5,120,16th,False,False,False,False,57.0,1.0
1336,P1,228,G,G,,4,480,quarter,False,False,False,False,47.0,-10.0
1337,P1,228,C,C,,5,480,quarter,False,False,False,False,52.0,5.0
1338,P1,228,G,G,,4,480,quarter,False,False,False,False,47.0,-5.0
1339,P1,228,C,C,,5,480,quarter,False,False,False,False,52.0,5.0
1340,P1,229,E,E,,5,480,quarter,False,False,False,False,56.0,4.0
1341,P1,229,D,D,,5,480,quarter,False,False,False,False,54.0,-2.0
1342,P1,229,F,F,,4,480,quarter,False,False,False,False,45.0,-9.0
1343,P1,229,B,B,,4,480,quarter,False,False,False,False,51.0,6.0
1344,P1,229,F,F,,4,480,quarter,False,False,False,False,45.0,-6.0
1345,P1,229,B,B,,4,480,quarter,False,False,False,False,51.0,6.0
1346,P1,230,C,C,,5,480,quarter,False,False,False,False,52.0,1.0
1347,P1,230,C,C,,5,480,quarter,False,False,False,False,52.0,0.0
1348,P1,230,G,G,,4,960,half,False,False,False,False,47.0,-5.0
1349,P1,231,C,C,,5,240,eighth,False,False,False,False,52.0,5.0
1350,P1,231,B,B,,4,240,eighth,False,False,False,False,51.0,-1.0
1351,P1,231,A,A,,4,240,eighth,False,False,False,False,49.0,-2.0
1352,P1,231,B,B,,4,240,eighth,False,False,False,False,51.0,2.0
1353,P1,231,G,G,,4,960,half,False,False,False,False,47.0,-4.0
1354,P1,232,C,C,,5,240,eighth,False,False,False,False,52.0,5.0
1355,P1,232,C,C,,5,240,eighth,False,False,False,False,52.0,0.0
1356,P1,232,D,D,,5,240,eighth,False,False,False,False,54.0,2.0
1357,P1,232,E,E,,5,240,eighth,False,False,False,False,56.0,2.0
1358,P1,232,G,G,,4,960,half,False,False,False,False,47.0,-9.0
1359,P1,233,F,F,,5,240,eighth,False,False,False,False,57.0,10.0
1360,P1,233,G,G,,5,240,eighth,False,False,False,False,59.0,2.0
1361,P1,233,A,A,,5,240,eighth,False,False,False,False,61.0,2.0
1362,P1,233,B,B,,5,240,eighth,False,False,False,False,63.0,2.0
1363,P1,233,G,G,,4,480,quarter,False,False,False,False,47.0,-16.0
1364,P1,233,,,,,480,quarter,False,True,False,False,,
1365,P1,234,,,,,960,whole,False,True,False,False,,
1366,P1,234,C,C,,6,480,quarter,False,False,False,False,64.0,
1367,P1,234,C,C,,6,480,quarter,False,False,False,False,64.0,0.0
1368,P1,235,,,,,960,whole,False,True,False,False,,
1369,P1,235,G,G,,5,480,quarter,False,False,False,False,59.0,
1370,P1,235,G,G,,5,480,quarter,False,False,False,False,59.0,0.0
1371,P1,236,A,A,,5,480,quarter,False,False,False,False,61.0,2.0
1372,P1,236,A,A,,5,480,quarter,False,False,False,False,61.0,0.0
1373,P1,236,F,F,,5,480,quarter,False,False,False,False,57.0,-4.0
1374,P1,236,F,F,,5,480,quarter,False,False,False,False,57.0,0.0
1375,P1,237,G,G,,5,480,quarter,False,False,False,False,59.0,2.0
1376,P1,237,E,E,,5,360,eighth,True,False,False,False,56.0,-3.0
