part,instrument,measure,pitch,step,alter,octave,duration,type,dotted,rest
P2,Oboe,64,D,D,,4,2,eighth,False,False
P2,Oboe,65,D,D,,4,12,half,True,False
P3,Violin,1,,,,,4,quarter,False,True
P3,Violin,1,,,,,4,quarter,False,True
P3,Violin,1,A,A,,4,4,quarter,False,False
P3,Violin,2,Bb,B,-1,4,6,quarter,True,False
P3,Violin,2,A,A,,4,2,eighth,False,False
P3,Violin,2,G,G,,4,1,16th,False,False
P3,Violin,2,Bb,B,-1,4,1,16th,False,False
P3,Violin,2,A,A,,4,2,eighth,False,False
P3,Violin,3,F,F,,4,4,quarter,False,False
P3,Violin,3,E,E,,4,2,eighth,False,False
P3,Violin,3,D,D,,4,2,eighth,False,False
P3,Violin,3,F,F,,5,4,quarter,False,False
P3,Violin,4,F,F,,5,2,eighth,False,False
P3,Violin,4,E,E,,5,2,eighth,False,False
P3,Violin,4,,,,,4,quarter,False,True
P3,Violin,4,E,E,,5,2,eighth,False,False
P3,Violin,4,F,F,,5,1,16th,False,False
P3,Violin,4,G,G,,5,1,16th,False,False
P3,Violin,5,E,E,,5,2,eighth,False,False
P3,Violin,5,D,D,,5,2,eighth,False,False
P3,Violin,5,,,,,4,quarter,False,True
P3,Violin,5,D,D,,5,4,quarter,False,False
P3,Violin,6,D,D,,5,2,eighth,False,False
P3,Violin,6,C#,C,1,5,2,eighth,False,False
P3,Violin,6,,,,,4,quarter,False,True
P3,Violin,6,C#,C,1,5,4,quarter,False,False
P3,Violin,7,C#,C,1,5,2,eighth,False,False
P3,Violin,7,D,D,,5,2,eighth,False,False
P3,Violin,7,,,,,4,quarter,False,True
P3,Violin,7,,,,,4,quarter,False,True
P3,Violin,8,,,,,4,quarter,False,True
P3,Violin,8,,,,,4,quarter,False,True
P3,Violin,8,F,F,,4,4,quarter,False,False
P3,Violin,9,F,F,,4,2,eighth,False,False
P3,Violin,9,E,E,,4,2,eighth,False,False
P3,Violin,9,,,,,4,quarter,False,True
P3,Violin,9,,,,,4,quarter,False,True
P3,Violin,10,,,,,12,,False,True
P3,Violin,11,,,,,4,quarter,False,True
P3,Violin,11,,,,,4,quarter,False,True
P3,Violin,11,A,A,,5,4,quarter,False,False
P3,Violin,12,F,F,,5,6,quarter,True,False
P3,Violin,12,E,E,,5,2,eighth,False,False
P3,Violin,12,D,D,,5,1,16th,False,False
P3,Violin,12,F,F,,5,1,16th,False,False
P3,Violin,12,E,E,,5,2,eighth,False,False
P3,Violin,13,D,D,,5,2,eighth,False,False
P3,Violin,13,C,C,,5,2,eighth,False,False
P3,Violin,13,B,B,,4,2,eighth,False,False
P3,Violin,13,A,A,,4,2,eighth,False,False
P3,Violin,13,B,B,,4,2,eighth,False,False
P3,Violin,13,C,C,,5,1,16th,False,False
P3,Violin,13,D,D,,5,1,16th,False,False
P3,Violin,14,C,C,,5,6,quarter,True,False
P3,Violin,14,B,B,,4,2,eighth,False,False
P3,Violin,14,B,B,,4,2,eighth,False,False
P3,Violin,14,C,C,,5,2,eighth,False,False
P3,Violin,15,B,B,,4,2,eighth,False,False
P3,Violin,15,A,A,,4,2,eighth,False,False
P3,Violin,15,,,,,4,quarter,False,True
P3,Violin,15,,,,,4,quarter,False,True
P3,Violin,16,,,,,12,,False,True
P3,Violin,17,,,,,4,quarter,False,True
P3,Violin,17,,,,,4,quarter,False,True
P3,Violin,17,C,C,,5,4,quarter,False,False
P3,Violin,18,D,D,,5,6,quarter,True,False
P3,Violin,18,E,E,,5,1,16th,False,False
P3,Violin,18,F,F,,5,1,16th,False,False
P3,Violin,18,E,E,,5,1,16th,False,False
P3,Violin,18,G,G,,5,1,16th,False,False
P3,Violin,18,F,F,,5,2,eighth,False,False
P3,Violin,19,F,F,,5,4,quarter,False,False
P3,Violin,19,E,E,,5,2,eighth,False,False
P3,Violin,19,D,D,,5,2,eighth,False,False
P3,Violin,19,C,C,,5,2,eighth,False,False
P3,Violin,19,D,D,,5,2,eighth,False,False
P3,Violin,20,C,C,,5,2,eighth,False,False
P3,Violin,20,Bb,B,-1,4,2,eighth,False,False
P3,Violin,20,,,,,4,quarter,False,True
P3,Violin,20,Bb,B,-1,4,2,eighth,False,False
P3,Violin,20,C,C,,5,1,16th,False,False
P3,Violin,20,D,D,,5,1,16th,False,False
P3,Violin,21,Bb,B,-1,4,2,eighth,False,False
P3,Violin,21,A,A,,4,2,eighth,False,False
P3,Violin,21,,,,,4,quarter,False,True
P3,Violin,21,F,F,,5,4,quarter,False,False
P3,Violin,22,F,F,,5,2,eighth,False,False
P3,Violin,22,E,E,,5,2,eighth,False,False
P3,Violin,22,A,A,,5,2,eighth,False,False
P3,Violin,22,G,G,,5,2,eighth,False,False
P3,Violin,22,F,F,,5,2,eighth,False,False
P3,Violin,22,G,G,,5,2,eighth,False,False
P3,Violin,23,E,E,,5,4,quarter,False,False
P3,Violin,23,,,,,4,quarter,False,True
P3,Violin,23,G,G,,5,4,quarter,False,False
P3,Violin,24,A,A,,5,6,quarter,True,False
P3,Violin,24,G,G,,5,2,eighth,False,False
P3,Violin,24,F,F,,5,1,16th,False,False
P3,Violin,24,A,A,,5,1,16th,False,False
P3,Violin,24,G,G,,5,2,eighth,False,False
P3,Violin,25,E,E,,5,2,eighth,False,False
P3,Violin,25,G,G,,5,1,16th,False,False
P3,Violin,25,F#,F,1,5,1,16th,False,False
P3,Violin,25,G,G,,5,2,eighth,False,False
P3,Violin,25,Bb,B,-1,5,1,16th,False,False
P3,Violin,25,A,A,,5,1,16th,False,False
P3,Violin,25,Bb,B,-1,5,4,quarter,False,False
P3,Violin,26,Bb,B,-1,5,2,eighth,False,False
P3,Violin,26,A,A,,5,2,eighth,False,False
P3,Violin,26,,,,,4,quarter,False,True
P3,Violin,26,A,A,,5,2,eighth,False,False
P3,Violin,26,Bb,B,-1,5,1,16th,False,False
P3,Violin,26,C,C,,6,1,16th,False,False
P3,Violin,27,A,A,,5,2,eighth,False,False
P3,Violin,27,G,G,,5,2,eighth,False,False
P3,Violin,27,,,,,4,quarter,False,True
P3,Violin,27,D,D,,6,4,quarter,False,False
P3,Violin,28,D,D,,6,2,eighth,False,False
P3,Violin,28,C#,C,1,6,2,eighth,False,False
P3,Violin,28,,,,,4,quarter,False,True
P3,Violin,28,C#,C,1,6,4,quarter,False,False
P3,Violin,29,C#,C,1,6,2,eighth,False,False
P3,Violin,29,D,D,,6,2,eighth,False,False
P3,Violin,29,,,,,4,quarter,False,True
P3,Violin,29,A,A,,4,4,quarter,False,False
P3,Violin,30,Bb,B,-1,4,6,quarter,True,False
P3,Violin,30,C,C,,5,1,16th,False,False
P3,Violin,30,D,D,,5,1,16th,False,False
P3,Violin,30,Eb,E,-1,5,1,16th,False,False
P3,Violin,30,D,D,,5,1,16th,False,False
P3,Violin,30,Eb,E,-1,5,2,eighth,False,False
P3,Violin,31,A,A,,4,4,quarter,False,False
P3,Violin,31,G,G,,4,2,eighth,False,False
P3,Violin,31,F,F,,4,2,eighth,False,False
P3,Violin,31,Bb,B,-1,4,4,quarter,False,False
P3,Violin,32,Bb,B,-1,4,6,quarter,True,False
P3,Violin,32,C,C,,5,2,eighth,False,False
P3,Violin,32,A,A,,4,4,quarter,False,False
P3,Violin,33,A,A,,4,2,eighth,False,False
P3,Violin,33,Bb,B,-1,4,2,eighth,False,False
P3,Violin,33,,,,,4,quarter,False,True
P3,Violin,33,,,,,4,quarter,False,True
P3,Violin,34,,,,,4,quarter,False,True
P3,Violin,34,C,C,,5,4,quarter,False,False
P3,Violin,34,F,F,,5,4,quarter,False,False
P3,Violin,35,F,F,,5,2,eighth,False,False
P3,Violin,35,Eb,E,-1,5,2,eighth,False,False
P3,Violin,35,,,,,4,quarter,False,True
P3,Violin,35,Eb,E,-1,5,4,quarter,False,False
P3,Violin,36,Eb,E,-1,5,2,eighth,False,False
P3,Violin,36,D,D,,5,2,eighth,False,False
P3,Violin,36,,,,,4,quarter,False,True
P3,Violin,36,,,,,4,quarter,False,True
P3,Violin,37,,,,,4,quarter,False,True
P3,Violin,37,,,,,4,quarter,False,True
P3,Violin,37,Bb,B,-1,5,4,quarter,False,False
P3,Violin,38,Bb,B,-1,5,2,eighth,False,False
P3,Violin,38,A,A,,5,2,eighth,False,False
P3,Violin,38,,,,,4,quarter,False,True
P3,Violin,38,A,A,,5,2,eighth,False,False
P3,Violin,38,Bb,B,-1,5,1,16th,False,False
P3,Violin,38,C,C,,6,1,16th,False,False
P3,Violin,39,A,A,,5,2,eighth,False,False
P3,Violin,39,G,G,,5,2,eighth,False,False
P3,Violin,39,,,,,4,quarter,False,True
P3,Violin,39,G,G,,5,4,quarter,False,False
P3,Violin,40,G,G,,5,2,eighth,False,False
P3,Violin,40,F#,F,1,5,2,eighth,False,False
P3,Violin,40,,,,,4,quarter,False,True
P3,Violin,40,F#,F,1,5,4,quarter,False,False
P3,Violin,41,F#,F,1,5,2,eighth,False,False
P3,Violin,41,G,G,,5,2,eighth,False,False
P3,Violin,41,,,,,4,quarter,False,True
P3,Violin,41,G,G,,5,4,quarter,False,False
P3,Violin,42,G,G,,5,6,quarter,True,False
P3,Violin,42,A,A,,5,2,eighth,False,False
P3,Violin,42,D,D,,5,1,16th,False,False
P3,Violin,42,G,G,,5,1,16th,False,False
P3,Violin,42,F#,F,1,5,2,eighth,False,False
P3,Violin,43,F#,F,1,5,,16th,False,False
P3,Violin,43,G,G,,5,4,quarter,False,False
P3,Violin,43,,,,,4,quarter,False,True
P3,Violin,43,Bb,B,-1,4,4,quarter,False,False
P3,Violin,44,Bb,B,-1,4,2,eighth,False,False
P3,Violin,44,A,A,,4,2,eighth,False,False
P3,Violin,44,,,,,4,quarter,False,True
P3,Violin,44,,,,,4,quarter,False,True
P3,Violin,45,,,,,4,quarter,False,True
P3,Violin,45,,,,,4,quarter,False,True
P3,Violin,45,E,E,,5,4,quarter,False,False
P3,Violin,46,E,E,,5,2,eighth,False,False
P3,Violin,46,D,D,,5,2,eighth,False,False
P3,Violin,46,,,,,4,quarter,False,True
P3,Violin,46,F,F,,4,4,quarter,False,False
P3,Violin,47,F,F,,4,2,eighth,False,False
P3,Violin,47,E,E,,4,2,eighth,False,False
P3,Violin,47,,,,,4,quarter,False,True
P3,Violin,47,,,,,4,quarter,False,True
P3,Violin,48,,,,,4,quarter,False,True
P3,Violin,48,,,,,4,quarter,False,True
P3,Violin,48,D,D,,5,4,quarter,False,False
P3,Violin,49,D,D,,5,2,eighth,False,False
P3,Violin,49,C#,C,1,5,2,eighth,False,False
P3,Violin,49,,,,,4,quarter,False,True
P3,Violin,49,C#,C,1,5,4,quarter,False,False
P3,Violin,50,C#,C,1,5,2,eighth,False,False
P3,Violin,50,D,D,,5,2,eighth,False,False
P3,Violin,50,,,,,4,quarter,False,True
P3,Violin,50,,,,,4,quarter,False,True
P3,Violin,51,,,,,4,quarter,False,True
P3,Violin,51,D,D,,5,4,quarter,False,False
P3,Violin,51,F,F,,5,4,quarter,False,False
P3,Violin,52,F,F,,5,2,eighth,False,False
P3,Violin,52,E,E,,5,2,eighth,False,False
P3,Violin,52,,,,,4,quarter,False,True
P3,Violin,52,E,E,,5,4,quarter,False,False
P3,Violin,53,E,E,,5,2,eighth,False,False
P3,Violin,53,F,F,,5,2,eighth,False,False
P3,Violin,53,,,,,4,quarter,False,True
P3,Violin,53,,,,,4,quarter,False,True
P3,Violin,54,,,,,4,quarter,False,True
P3,Violin,54,F,F,,5,4,quarter,False,False
P3,Violin,54,A,A,,5,4,quarter,False,False
P3,Violin,55,A,A,,5,2,eighth,False,False
P3,Violin,55,G,G,,5,2,eighth,False,False
P3,Violin,55,,,,,4,quarter,False,True
P3,Violin,55,Bb,B,-1,5,4,quarter,False,False
P3,Violin,56,Bb,B,-1,5,2,eighth,False,False
P3,Violin,56,A,A,,5,2,eighth,False,False
P3,Violin,56,,,,,4,quarter,False,True
P3,Violin,56,,,,,4,quarter,False,True
P3,Violin,57,,,,,4,quarter,False,True
P3,Violin,57,,,,,4,quarter,False,True
P3,Violin,57,A,A,,4,4,quarter,False,False
P3,Violin,58,Bb,B,-1,4,6,quarter,True,False
P3,Violin,58,A,A,,4,2,eighth,False,False
P3,Violin,58,G,G,,4,1,16th,False,False
P3,Violin,58,D,D,,5,1,16th,False,False
P3,Violin,58,C,C,,5,2,eighth,False,False
P3,Violin,59,Bb,B,-1,4,2,eighth,False,False
P3,Violin,59,A,A,,4,2,eighth,False,False
P3,Violin,59,G,G,,4,2,eighth,False,False
P3,Violin,59,F,F,,4,2,eighth,False,False
P3,Violin,59,E,E,,4,2,eighth,False,False
P3,Violin,59,D,D,,4,2,eighth,False,False
P3,Violin,60,G,G,,4,6,quarter,True,False
P3,Violin,60,F,F,,4,2,eighth,False,False
P3,Violin,60,E,E,,4,1,16th,False,False
P3,Violin,60,G,G,,4,1,16th,False,False
P3,Violin,60,F,F,,4,2,eighth,False,False
P3,Violin,61,E,E,,4,2,eighth,False,False
P3,Violin,61,D,D,,4,2,eighth,False,False
P3,Violin,61,,,,,4,quarter,False,True
P3,Violin,61,Bb,B,-1,5,4,quarter,False,False
P3,Violin,62,Bb,B,-1,5,2,eighth,False,False
P3,Violin,62,A,A,,5,2,eighth,False,False
P3,Violin,62,G,G,,5,2,eighth,False,False
P3,Violin,62,F,F,,5,2,eighth,False,False
P3,Violin,62,G,G,,5,2,eighth,False,False
P3,Violin,62,A,A,,5,2,eighth,False,False
P3,Violin,63,F,F,,5,,16th,False,False
P3,Violin,63,E,E,,5,6,quarter,True,False
P3,Violin,63,F,F,,5,2,eighth,False,False
P3,Violin,63,D,D,,5,4,quarter,False,False
P3,Violin,64,D,D,,5,2,eighth,False,False
P3,Violin,64,E,E,,5,1,16th,False,False
P3,Violin,64,F,F,,5,1,16th,False,False
P3,Violin,64,A,A,,4,2,eighth,False,False
P3,Violin,64,G,G,,4,2,eighth,False,False
P3,Violin,64,Bb,B,-1,4,2,eighth,False,False
P3,Violin,64,A,A,,4,2,eighth,False,False
P3,Violin,65,F#,F,1,4,12,half,True,False
P4,Contrabass,1,D,D,,3,1,eighth,False,False
P4,Contrabass,1,A,A,,3,1,eighth,False,False
P4,Contrabass,1,F,F,,3,1,eighth,False,False
P4,Contrabass,1,A,A,,3,1,eighth,False,False
P4,Contrabass,1,D,D,,3,1,eighth,False,False
P4,Contrabass,1,A,A,,3,1,eighth,False,False
P4,Contrabass,2,G,G,,3,1,eighth,False,False
P4,Contrabass,2,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,2,E,E,,3,1,eighth,False,False
P4,Contrabass,2,G,G,,3,1,eighth,False,False
P4,Contrabass,2,C#,C,1,3,1,eighth,False,False
P4,Contrabass,2,E,E,,3,1,eighth,False,False
P4,Contrabass,3,D,D,,3,1,eighth,False,False
P4,Contrabass,3,A,A,,3,1,eighth,False,False
P4,Contrabass,3,F,F,,3,1,eighth,False,False
P4,Contrabass,3,A,A,,3,1,eighth,False,False
P4,Contrabass,3,D,D,,3,1,eighth,False,False
P4,Contrabass,3,F,F,,3,1,eighth,False,False
P4,Contrabass,4,G,G,,3,1,eighth,False,False
P4,Contrabass,4,E,E,,3,1,eighth,False,False
P4,Contrabass,4,C#,C,1,3,1,eighth,False,False
P4,Contrabass,4,E,E,,3,1,eighth,False,False
P4,Contrabass,4,A,A,,2,1,eighth,False,False
P4,Contrabass,4,C#,C,1,3,1,eighth,False,False
P4,Contrabass,5,D,D,,3,1,eighth,False,False
P4,Contrabass,5,A,A,,2,1,eighth,False,False
P4,Contrabass,5,F,F,,2,1,eighth,False,False
P4,Contrabass,5,A,A,,2,1,eighth,False,False
P4,Contrabass,5,D,D,,2,1,eighth,False,False
P4,Contrabass,5,F,F,,2,1,eighth,False,False
P4,Contrabass,6,G,G,,2,1,eighth,False,False
P4,Contrabass,6,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,6,E,E,,2,1,eighth,False,False
P4,Contrabass,6,G,G,,2,1,eighth,False,False
P4,Contrabass,6,A,A,,2,1,eighth,False,False
P4,Contrabass,6,A,A,,3,1,eighth,False,False
P4,Contrabass,7,D,D,,3,1,eighth,False,False
P4,Contrabass,7,A,A,,3,1,eighth,False,False
P4,Contrabass,7,F,F,,3,1,eighth,False,False
P4,Contrabass,7,A,A,,3,1,eighth,False,False
P4,Contrabass,7,D,D,,3,1,eighth,False,False
P4,Contrabass,7,F,F,,3,1,eighth,False,False
P4,Contrabass,8,G#,G,1,2,1,eighth,False,False
P4,Contrabass,8,B,B,,2,1,eighth,False,False
P4,Contrabass,8,E,E,,2,1,eighth,False,False
P4,Contrabass,8,G#,G,1,2,1,eighth,False,False
P4,Contrabass,8,A,A,,2,1,eighth,False,False
P4,Contrabass,8,D,D,,3,1,eighth,False,False
P4,Contrabass,9,E,E,,3,1,eighth,False,False
P4,Contrabass,9,B,B,,3,1,eighth,False,False
P4,Contrabass,9,G#,G,1,3,1,eighth,False,False
P4,Contrabass,9,B,B,,3,1,eighth,False,False
P4,Contrabass,9,A,A,,3,1,eighth,False,False
P4,Contrabass,9,C,C,,4,1,eighth,False,False
P4,Contrabass,10,D,D,,4,1,eighth,False,False
P4,Contrabass,10,F,F,,4,1,eighth,False,False
P4,Contrabass,10,B,B,,3,1,eighth,False,False
P4,Contrabass,10,D,D,,4,1,eighth,False,False
P4,Contrabass,10,G,G,,3,1,eighth,False,False
P4,Contrabass,10,B,B,,3,1,eighth,False,False
P4,Contrabass,11,C,C,,4,1,eighth,False,False
P4,Contrabass,11,E,E,,4,1,eighth,False,False
P4,Contrabass,11,A,A,,3,1,eighth,False,False
P4,Contrabass,11,C,C,,4,1,eighth,False,False
P4,Contrabass,11,F,F,,3,1,eighth,False,False
P4,Contrabass,11,A,A,,3,1,eighth,False,False
P4,Contrabass,12,B,B,,3,1,eighth,False,False
P4,Contrabass,12,D,D,,4,1,eighth,False,False
P4,Contrabass,12,G#,G,1,3,1,eighth,False,False
P4,Contrabass,12,B,B,,3,1,eighth,False,False
P4,Contrabass,12,E,E,,3,1,eighth,False,False
P4,Contrabass,12,E,E,,4,1,eighth,False,False
P4,Contrabass,13,A,A,,3,1,eighth,False,False
P4,Contrabass,13,C,C,,4,1,eighth,False,False
P4,Contrabass,13,F,F,,3,1,eighth,False,False
P4,Contrabass,13,A,A,,3,1,eighth,False,False
P4,Contrabass,13,D,D,,3,1,eighth,False,False
P4,Contrabass,13,B,B,,2,1,eighth,False,False
P4,Contrabass,14,E,E,,3,1,eighth,False,False
P4,Contrabass,14,D,D,,3,1,eighth,False,False
P4,Contrabass,14,E,E,,3,2,quarter,False,False
P4,Contrabass,14,E,E,,2,2,quarter,False,False
P4,Contrabass,15,A,A,,2,1,eighth,False,False
P4,Contrabass,15,E,E,,3,1,eighth,False,False
P4,Contrabass,15,C,C,,3,1,eighth,False,False
P4,Contrabass,15,E,E,,3,1,eighth,False,False
P4,Contrabass,15,A,A,,2,1,eighth,False,False
P4,Contrabass,15,C,C,,3,1,eighth,False,False
P4,Contrabass,16,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,16,D,D,,3,1,eighth,False,False
P4,Contrabass,16,G,G,,2,1,eighth,False,False
P4,Contrabass,16,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,16,C,C,,2,1,eighth,False,False
P4,Contrabass,16,C,C,,3,1,eighth,False,False
P4,Contrabass,17,F,F,,2,1,eighth,False,False
P4,Contrabass,17,A,A,,2,1,eighth,False,False
P4,Contrabass,17,G,G,,2,1,eighth,False,False
P4,Contrabass,17,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,17,A,A,,2,1,eighth,False,False
P4,Contrabass,17,C,C,,3,1,eighth,False,False
P4,Contrabass,18,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,18,D,D,,3,1,eighth,False,False
P4,Contrabass,18,G,G,,2,1,eighth,False,False
P4,Contrabass,18,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,18,C,C,,3,1,eighth,False,False
P4,Contrabass,18,C,C,,4,1,eighth,False,False
P4,Contrabass,19,F,F,,3,1,eighth,False,False
P4,Contrabass,19,A,A,,3,1,eighth,False,False
P4,Contrabass,19,G,G,,3,1,eighth,False,False
P4,Contrabass,19,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,19,A,A,,3,1,eighth,False,False
P4,Contrabass,19,C,C,,4,1,eighth,False,False
P4,Contrabass,20,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,20,D,D,,4,1,eighth,False,False
P4,Contrabass,20,G,G,,3,1,eighth,False,False
P4,Contrabass,20,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,20,C#,C,1,3,1,eighth,False,False
P4,Contrabass,20,E,E,,3,1,eighth,False,False
P4,Contrabass,21,D,D,,3,1,eighth,False,False
P4,Contrabass,21,A,A,,3,1,eighth,False,False
P4,Contrabass,21,F,F,,3,1,eighth,False,False
P4,Contrabass,21,A,A,,3,1,eighth,False,False
P4,Contrabass,21,D,D,,3,1,eighth,False,False
P4,Contrabass,21,F,F,,3,1,eighth,False,False
P4,Contrabass,22,E,E,,3,1,eighth,False,False
P4,Contrabass,22,F,F,,3,1,eighth,False,False
P4,Contrabass,22,G,G,,3,2,quarter,False,False
P4,Contrabass,22,G,G,,2,2,quarter,False,False
P4,Contrabass,23,C,C,,3,1,eighth,False,False
P4,Contrabass,23,E,E,,3,1,eighth,False,False
P4,Contrabass,23,D,D,,3,1,eighth,False,False
P4,Contrabass,23,F,F,,3,1,eighth,False,False
P4,Contrabass,23,E,E,,3,1,eighth,False,False
P4,Contrabass,23,G,G,,3,1,eighth,False,False
P4,Contrabass,24,F,F,,3,1,eighth,False,False
P4,Contrabass,24,D,D,,3,1,eighth,False,False
P4,Contrabass,24,B,B,,2,1,eighth,False,False
P4,Contrabass,24,D,D,,3,1,eighth,False,False
P4,Contrabass,24,G,G,,2,1,eighth,False,False
P4,Contrabass,24,B,B,,2,1,eighth,False,False
P4,Contrabass,25,C,C,,3,1,eighth,False,False
P4,Contrabass,25,A,A,,2,1,eighth,False,False
P4,Contrabass,25,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,25,F#,F,1,2,1,eighth,False,False
P4,Contrabass,25,G,G,,2,1,eighth,False,False
P4,Contrabass,25,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,26,C,C,,3,1,eighth,False,False
P4,Contrabass,26,Eb,E,-1,3,1,eighth,False,False
P4,Contrabass,26,A,A,,2,1,eighth,False,False
P4,Contrabass,26,C,C,,3,1,eighth,False,False
P4,Contrabass,26,D,D,,3,1,eighth,False,False
P4,Contrabass,26,D,D,,2,1,eighth,False,False
P4,Contrabass,27,G,G,,2,1,eighth,False,False
P4,Contrabass,27,E,E,,3,1,eighth,False,False
P4,Contrabass,27,F,F,,3,1,eighth,False,False
P4,Contrabass,27,C#,C,1,3,1,eighth,False,False
P4,Contrabass,27,D,D,,3,1,eighth,False,False
P4,Contrabass,27,D,D,,2,1,eighth,False,False
P4,Contrabass,28,G,G,,3,1,eighth,False,False
P4,Contrabass,28,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,28,E,E,,3,1,eighth,False,False
P4,Contrabass,28,G,G,,3,1,eighth,False,False
P4,Contrabass,28,A,A,,3,1,eighth,False,False
P4,Contrabass,28,A,A,,2,1,eighth,False,False
P4,Contrabass,29,D,D,,3,1,eighth,False,False
P4,Contrabass,29,A,A,,3,1,eighth,False,False
P4,Contrabass,29,F,F,,3,1,eighth,False,False
P4,Contrabass,29,A,A,,3,1,eighth,False,False
P4,Contrabass,29,D,D,,3,1,eighth,False,False
P4,Contrabass,29,F,F,,3,1,eighth,False,False
P4,Contrabass,30,G,G,,3,1,eighth,False,False
P4,Contrabass,30,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,30,Eb,E,-1,3,1,eighth,False,False
P4,Contrabass,30,G,G,,3,1,eighth,False,False
P4,Contrabass,30,C,C,,3,1,eighth,False,False
P4,Contrabass,30,Eb,E,-1,3,1,eighth,False,False
P4,Contrabass,31,F,F,,3,1,eighth,False,False
P4,Contrabass,31,A,A,,3,1,eighth,False,False
P4,Contrabass,31,D,D,,3,1,eighth,False,False
P4,Contrabass,31,F,F,,3,1,eighth,False,False
P4,Contrabass,31,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,31,D,D,,3,1,eighth,False,False
P4,Contrabass,32,Eb,E,-1,3,1,eighth,False,False
P4,Contrabass,32,C,C,,3,1,eighth,False,False
P4,Contrabass,32,F,F,,3,2,quarter,False,False
P4,Contrabass,32,F,F,,2,2,quarter,False,False
P4,Contrabass,33,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,33,F,F,,3,1,eighth,False,False
P4,Contrabass,33,D,D,,3,1,eighth,False,False
P4,Contrabass,33,F,F,,3,1,eighth,False,False
P4,Contrabass,33,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,33,D,D,,3,1,eighth,False,False
P4,Contrabass,34,F,F,,2,1,eighth,False,False
P4,Contrabass,34,C,C,,4,1,eighth,False,False
P4,Contrabass,34,A,A,,3,1,eighth,False,False
P4,Contrabass,34,C,C,,4,1,eighth,False,False
P4,Contrabass,34,F,F,,3,1,eighth,False,False
P4,Contrabass,34,A,A,,3,1,eighth,False,False
P4,Contrabass,35,C,C,,3,1,eighth,False,False
P4,Contrabass,35,G,G,,3,1,eighth,False,False
P4,Contrabass,35,Eb,E,-1,3,1,eighth,False,False
P4,Contrabass,35,G,G,,3,1,eighth,False,False
P4,Contrabass,35,C,C,,3,1,eighth,False,False
P4,Contrabass,35,Eb,E,-1,3,1,eighth,False,False
P4,Contrabass,36,G,G,,2,1,eighth,False,False
P4,Contrabass,36,D,D,,4,1,eighth,False,False
P4,Contrabass,36,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,36,D,D,,4,1,eighth,False,False
P4,Contrabass,36,G,G,,3,1,eighth,False,False
P4,Contrabass,36,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,37,D,D,,3,1,eighth,False,False
P4,Contrabass,37,A,A,,3,1,eighth,False,False
P4,Contrabass,37,F#,F,1,3,1,eighth,False,False
P4,Contrabass,37,A,A,,3,1,eighth,False,False
P4,Contrabass,37,G,G,,3,1,eighth,False,False
P4,Contrabass,37,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,38,C,C,,4,1,eighth,False,False
P4,Contrabass,38,Eb,E,-1,4,1,eighth,False,False
P4,Contrabass,38,A,A,,3,1,eighth,False,False
P4,Contrabass,38,C,C,,4,1,eighth,False,False
P4,Contrabass,38,F,F,,3,1,eighth,False,False
P4,Contrabass,38,A,A,,3,1,eighth,False,False
P4,Contrabass,39,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,39,D,D,,4,1,eighth,False,False
P4,Contrabass,39,G,G,,3,1,eighth,False,False
P4,Contrabass,39,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,39,Eb,E,-1,3,1,eighth,False,False
P4,Contrabass,39,G,G,,3,1,eighth,False,False
P4,Contrabass,40,A,A,,3,1,eighth,False,False
P4,Contrabass,40,C,C,,4,1,eighth,False,False
P4,Contrabass,40,F#,F,1,3,1,eighth,False,False
P4,Contrabass,40,A,A,,3,1,eighth,False,False
P4,Contrabass,40,D,D,,3,1,eighth,False,False
P4,Contrabass,40,D,D,,4,1,eighth,False,False
P4,Contrabass,41,G,G,,3,1,eighth,False,False
P4,Contrabass,41,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,41,Eb,E,-1,3,1,eighth,False,False
P4,Contrabass,41,G,G,,3,1,eighth,False,False
P4,Contrabass,41,C,C,,3,1,eighth,False,False
P4,Contrabass,41,A,A,,2,1,eighth,False,False
P4,Contrabass,42,D,D,,3,1,eighth,False,False
