part,instrument,measure,pitch,step,alter,octave,duration,type,dotted,rest
P5,Violino 1.  di ripieno  ,13,Bb,B,-1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,13,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,13,A,A,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,13,Bb,B,-1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,13,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,13,F,F,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,13,C,C,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,14,,,,,16,,False,True
P5,Violino 1.  di ripieno  ,15,,,,,8,half,False,True
P5,Violino 1.  di ripieno  ,15,,,,,4,quarter,False,True
P5,Violino 1.  di ripieno  ,15,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,15,A,A,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,16,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,16,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,16,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,16,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,16,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,16,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,16,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,16,C,C,,6,2,eighth,False,False
P5,Violino 1.  di ripieno  ,16,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,16,C,C,,6,2,eighth,False,False
P5,Violino 1.  di ripieno  ,17,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,17,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,17,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,17,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,17,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,17,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,17,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,17,C,C,,6,2,eighth,False,False
P5,Violino 1.  di ripieno  ,17,G,G,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,18,,,,,16,,False,True
P5,Violino 1.  di ripieno  ,19,,,,,8,half,False,True
P5,Violino 1.  di ripieno  ,19,,,,,4,quarter,False,True
P5,Violino 1.  di ripieno  ,19,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,19,E,E,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,20,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,20,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,20,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,20,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,20,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,20,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,20,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,20,C,C,,6,2,eighth,False,False
P5,Violino 1.  di ripieno  ,20,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,20,C,C,,6,2,eighth,False,False
P5,Violino 1.  di ripieno  ,21,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,21,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,21,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,21,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,21,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,21,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,21,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,21,C,C,,6,2,eighth,False,False
P5,Violino 1.  di ripieno  ,21,G,G,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,22,,,,,16,,False,True
P5,Violino 1.  di ripieno  ,23,,,,,8,half,False,True
P5,Violino 1.  di ripieno  ,23,,,,,4,quarter,False,True
P5,Violino 1.  di ripieno  ,23,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,23,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,24,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,A,A,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,24,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,A,A,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,25,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,26,C,C,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,26,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,26,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,26,C,C,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,26,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,26,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,26,E,E,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,26,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,26,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,26,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,26,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,26,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,27,C,C,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,27,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,27,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,27,C,C,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,27,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,27,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,27,E,E,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,27,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,27,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,27,A,A,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,27,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,27,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,28,G,G,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,29,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,29,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,29,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,29,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,29,G,G,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,29,B,B,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,29,C,C,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,29,,,,,4,quarter,False,True
P5,Violino 1.  di ripieno  ,30,,,,,16,,False,True
P5,Violino 1.  di ripieno  ,31,,,,,8,half,False,True
P5,Violino 1.  di ripieno  ,31,,,,,4,quarter,False,True
P5,Violino 1.  di ripieno  ,31,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,31,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,32,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,32,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,32,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,32,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,32,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,32,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,32,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,32,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,32,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,32,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,33,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,33,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,33,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,33,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,33,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,33,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,33,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,33,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,33,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,33,F,F,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,34,F,F,,5,8,half,False,False
P5,Violino 1.  di ripieno  ,34,E,E,,5,8,half,False,False
P5,Violino 1.  di ripieno  ,35,E,E,,5,8,half,False,False
P5,Violino 1.  di ripieno  ,35,D,D,,5,8,half,False,False
P5,Violino 1.  di ripieno  ,36,D,D,,5,8,half,False,False
P5,Violino 1.  di ripieno  ,36,C#,C,1,5,8,half,False,False
P5,Violino 1.  di ripieno  ,37,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,37,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,37,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,37,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,37,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,37,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,37,F,F,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,37,D,D,,6,2,eighth,False,False
P5,Violino 1.  di ripieno  ,37,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,37,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,37,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,37,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,38,D,D,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,38,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,38,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,38,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,38,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,38,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,38,F,F,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,38,D,D,,6,2,eighth,False,False
P5,Violino 1.  di ripieno  ,38,A,A,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,38,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,38,C#,C,1,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,38,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,A,A,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,39,A,A,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,40,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,40,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,40,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,40,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,40,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,40,C#,C,1,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,40,D,D,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,40,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,40,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,40,C#,C,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,41,D,D,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,41,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,41,C#,C,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,41,D,D,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,41,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,41,C#,C,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,41,D,D,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,41,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,41,C#,C,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,41,D,D,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,41,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,41,C#,C,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,42,D,D,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,42,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,42,C#,C,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,42,D,D,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,42,D,D,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,42,C#,C,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,42,D,D,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,42,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,42,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,42,F#,F,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,43,G,G,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,43,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,43,F#,F,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,43,G,G,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,43,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,43,F#,F,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,43,G,G,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,43,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,43,F#,F,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,43,G,G,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,43,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,43,F#,F,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,44,G,G,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,44,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,44,F#,F,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,44,G,G,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,44,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,44,F#,F,1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,44,G,G,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,44,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,44,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,44,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,45,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,45,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,45,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,45,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,45,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,45,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,45,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,45,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,45,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,45,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,45,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,45,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,46,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,46,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,46,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,46,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,46,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,46,B,B,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,46,C,C,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,46,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,46,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,46,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,47,F,F,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,47,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,47,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,47,F,F,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,47,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,47,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,47,F,F,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,47,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,47,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,47,F,F,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,47,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,47,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,48,F,F,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,48,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,48,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,48,F,F,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,48,F,F,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,48,E,E,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,48,F,F,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,48,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,48,F,F,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,49,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,Bb,B,-1,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,Bb,B,-1,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,49,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,Bb,B,-1,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,Bb,B,-1,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,A,A,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,G,G,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,F,F,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,E,E,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,D,D,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,C,C,,5,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,Bb,B,-1,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,A,A,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,50,G,G,,4,1,16th,False,False
P5,Violino 1.  di ripieno  ,51,F,F,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,51,C,C,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,51,A,A,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,51,F,F,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,51,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,52,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,52,A,A,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,52,F#,F,1,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,52,D,D,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,52,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,53,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,53,B,B,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,53,G,G,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,53,D,D,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,53,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,54,D,D,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,54,B,B,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,54,G#,G,1,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,54,E,E,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,54,E,E,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,55,E,E,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,55,C#,C,1,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,55,A,A,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,55,E,E,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,55,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,56,A,A,,4,2,eighth,False,False
P5,Violino 1.  di ripieno  ,56,Eb,E,-1,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,56,C,C,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,56,A,A,,4,4,quarter,False,False
P5,Violino 1.  di ripieno  ,56,C,C,,5,2,eighth,False,False
P5,Violino 1.  di ripieno  ,57,D,D,,5,4,quarter,False,False
P5,Violino 1.  di ripieno  ,57,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,57,Bb,B,-1,3,1,16th,False,False
P5,Violino 1.  di ripieno  ,57,A,A,,3,1,16th,False,False
P5,Violino 1.  di ripieno  ,57,Bb,B,-1,3,2,eighth,False,False
P5,Violino 1.  di ripieno  ,57,Bb,B,-1,3,1,16th,False,False
P5,Violino 1.  di ripieno  ,57,A,A,,3,1,16th,False,False
P5,Violino 1.  di ripieno  ,57,Bb,B,-1,3,2,eighth,False,False
P5,Violino 1.  di ripieno  ,57,Bb,B,-1,3,1,16th,False,False
P5,Violino 1.  di ripieno  ,57,A,A,,3,1,16th,False,False
P5,Violino 1.  di ripieno  ,58,Bb,B,-1,3,4,quarter,False,False
P5,Violino 1.  di ripieno  ,58,,,,,2,eighth,False,True
P5,Violino 1.  di ripieno  ,58,Bb,B,-1,3,1,16th,False,False
P5,Violino 1.  di ripieno  ,58,A,A,,3,1,16th,False,False
P5,Violino 1.  di ripieno  ,58,Bb,B,-1,3,2,eighth,False,False
