part,measure,step,alter,octave,duration,type,dotted,rest
P4,90,F,,5,2,16th,False,False
P4,90,E,,5,2,16th,False,False
P4,90,D,,5,2,16th,False,False
P4,90,C,,5,2,16th,False,False
P4,91,B,-1,4,2,16th,False,False
P4,91,A,,4,2,16th,False,False
P4,91,G,,4,2,16th,False,False
P4,91,A,,4,2,16th,False,False
P4,91,B,-1,4,2,16th,False,False
P4,91,A,,4,2,16th,False,False
P4,91,G,,4,2,16th,False,False
P4,91,A,,4,2,16th,False,False
P4,91,B,-1,4,2,16th,False,False
P4,91,G,,5,2,16th,False,False
P4,91,B,-1,4,2,16th,False,False
P4,91,G,,5,2,16th,False,False
P4,91,B,-1,4,2,16th,False,False
P4,91,G,,5,2,16th,False,False
P4,91,B,-1,4,2,16th,False,False
P4,91,G,,5,2,16th,False,False
P4,92,A,,4,2,16th,False,False
P4,92,G,,4,2,16th,False,False
P4,92,F,,4,2,16th,False,False
P4,92,G,,4,2,16th,False,False
P4,92,A,,4,2,16th,False,False
P4,92,G,,4,2,16th,False,False
P4,92,F,,4,2,16th,False,False
P4,92,G,,4,2,16th,False,False
P4,92,A,,4,2,16th,False,False
P4,92,G,,5,2,16th,False,False
P4,92,A,,4,2,16th,False,False
P4,92,G,,5,2,16th,False,False
P4,92,A,,4,2,16th,False,False
P4,92,F,,5,2,16th,False,False
P4,92,A,,4,2,16th,False,False
P4,92,F,,5,2,16th,False,False
P4,93,G,1,4,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,B,,4,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,G,1,4,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,B,,4,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,C,,5,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,93,C,,5,2,16th,False,False
P4,93,A,,4,2,16th,False,False
P4,94,B,,4,2,16th,False,False
P4,94,A,,4,2,16th,False,False
P4,94,D,,5,2,16th,False,False
P4,94,A,,4,2,16th,False,False
P4,94,B,,4,2,16th,False,False
P4,94,A,,4,2,16th,False,False
P4,94,D,,5,2,16th,False,False
P4,94,A,,4,2,16th,False,False
P4,94,C,,5,2,16th,False,False
P4,94,A,,4,2,16th,False,False
P4,94,B,,4,2,16th,False,False
P4,94,A,,4,2,16th,False,False
P4,94,A,,4,4,eighth,False,False
P4,94,E,,4,4,eighth,False,False
P4,95,E,,4,4,eighth,False,False
P4,95,C,,4,2,16th,False,False
P4,95,D,,4,2,16th,False,False
P4,95,E,,4,4,eighth,False,False
P4,95,C,,4,2,16th,False,False
P4,95,D,,4,2,16th,False,False
P4,95,E,,4,4,eighth,False,False
P4,95,A,,4,4,eighth,False,False
P4,95,E,,4,4,eighth,False,False
P4,95,A,,4,4,eighth,False,False
P4,96,E,,4,4,eighth,False,False
P4,96,C,,4,2,16th,False,False
P4,96,D,,4,2,16th,False,False
P4,96,E,,4,4,eighth,False,False
P4,96,C,,4,2,16th,False,False
P4,96,D,,4,2,16th,False,False
P4,96,E,,4,4,eighth,False,False
P4,96,A,,4,4,eighth,False,False
P4,96,E,,4,8,quarter,False,False
P4,97,,,,4,eighth,False,True
P4,97,A,,4,4,eighth,False,False
P4,97,D,,5,4,eighth,False,False
P4,97,A,,4,4,eighth,False,False
P4,97,B,,4,16,half,False,False
P4,98,B,,4,4,eighth,False,False
P4,98,G,,4,4,eighth,False,False
P4,98,C,,5,4,eighth,False,False
P4,98,G,,4,4,eighth,False,False
P4,98,A,,4,16,half,False,False
P4,99,A,,4,4,eighth,False,False
P4,99,F,1,4,4,eighth,False,False
P4,99,B,,4,4,eighth,False,False
P4,99,F,1,4,4,eighth,False,False
P4,99,G,1,4,12,quarter,True,False
P4,99,A,,4,2,16th,False,False
P4,99,B,,4,2,16th,False,False
P4,100,C,,5,4,eighth,False,False
P4,100,A,,5,2,16th,False,False
P4,100,G,1,5,2,16th,False,False
P4,100,A,,5,4,eighth,False,False
P4,100,E,,5,4,eighth,False,False
P4,100,E,,5,4,eighth,False,False
P4,100,C,,6,2,16th,False,False
P4,100,B,,5,2,16th,False,False
P4,100,C,,6,4,eighth,False,False
P4,100,E,,5,4,eighth,False,False
P4,101,A,,4,4,eighth,False,False
P4,101,E,,4,4,eighth,False,False
P4,101,E,,4,4,eighth,False,False
P4,101,C,,4,4,eighth,False,False
P4,101,C,,4,4,eighth,False,False
P4,101,A,,3,4,eighth,False,False
P4,101,A,,3,4,eighth,False,False
P4,101,E,,5,4,eighth,False,False
P4,102,B,,4,2,16th,False,False
P4,102,C,,5,2,16th,False,False
P4,102,D,,5,2,16th,False,False
P4,102,B,,4,2,16th,False,False
P4,102,C,,5,2,16th,False,False
P4,102,A,,4,2,16th,False,False
P4,102,E,,4,2,16th,False,False
P4,102,A,,4,2,16th,False,False
P4,102,B,,4,2,16th,False,False
P4,102,C,,5,2,16th,False,False
P4,102,D,,5,2,16th,False,False
P4,102,B,,4,2,16th,False,False
P4,102,C,,5,2,16th,False,False
P4,102,A,,4,2,16th,False,False
P4,102,E,,5,4,eighth,False,False
P4,103,D,,5,2,16th,False,False
P4,103,C,,5,2,16th,False,False
P4,103,B,,4,2,16th,False,False
P4,103,A,,4,2,16th,False,False
P4,103,E,,4,4,eighth,False,False
P4,103,G,1,4,4,eighth,False,False
P4,103,A,,4,8,quarter,False,False
P4,103,,,,4,eighth,False,True
P4,103,F,,4,4,eighth,False,False
P4,104,C,,4,4,eighth,False,False
P4,104,A,,3,2,16th,False,False
P4,104,B,-1,3,2,16th,False,False
P4,104,C,,4,4,eighth,False,False
P4,104,A,,3,2,16th,False,False
P4,104,B,-1,3,2,16th,False,False
P4,104,C,,4,4,eighth,False,False
P4,104,F,,4,4,eighth,False,False
P4,104,C,,4,4,eighth,False,False
P4,104,F,,4,4,eighth,False,False
P4,105,C,,4,4,eighth,False,False
P4,105,A,,3,2,16th,False,False
P4,105,B,-1,3,2,16th,False,False
P4,105,C,,4,4,eighth,False,False
P4,105,A,,3,2,16th,False,False
P4,105,B,-1,3,2,16th,False,False
P4,105,C,,4,4,eighth,False,False
P4,105,F,,4,4,eighth,False,False
P4,105,C,,4,4,eighth,False,False
P4,105,F,,5,4,eighth,False,False
P4,106,G,,5,2,16th,False,False
P4,106,F,,5,2,16th,False,False
P4,106,G,,5,2,16th,False,False
P4,106,A,,5,2,16th,False,False
P4,106,B,-1,5,2,16th,False,False
P4,106,A,,5,2,16th,False,False
P4,106,B,-1,5,2,16th,False,False
P4,106,A,,5,2,16th,False,False
P4,106,G,,5,2,16th,False,False
P4,106,F,,5,2,16th,False,False
P4,106,E,,5,2,16th,False,False
P4,106,D,,5,2,16th,False,False
P4,106,C,,5,2,16th,False,False
P4,106,F,,5,2,16th,False,False
P4,106,E,,5,2,16th,False,False
P4,106,F,,5,2,16th,False,False
P4,107,G,,5,2,16th,False,False
P4,107,F,,5,2,16th,False,False
P4,107,G,,5,2,16th,False,False
P4,107,A,,5,2,16th,False,False
P4,107,B,-1,5,2,16th,False,False
P4,107,A,,5,2,16th,False,False
P4,107,B,-1,5,2,16th,False,False
P4,107,A,,5,2,16th,False,False
P4,107,G,,5,2,16th,False,False
P4,107,F,,5,2,16th,False,False
P4,107,E,,5,2,16th,False,False
P4,107,D,,5,2,16th,False,False
P4,107,C,,5,4,eighth,False,False
P4,107,F,,5,4,eighth,False,False
P4,108,B,-1,4,4,eighth,False,False
P4,108,D,,5,2,16th,False,False
P4,108,C,,5,2,16th,False,False
P4,108,B,-1,4,4,eighth,False,False
P4,108,F,,5,2,16th,False,False
P4,108,E,-1,5,2,16th,False,False
P4,108,D,,5,4,eighth,False,False
P4,108,B,-1,5,4,eighth,False,False
P4,108,F,,5,2,16th,False,False
P4,108,E,-1,5,2,16th,False,False
P4,108,D,,5,2,16th,False,False
P4,108,C,,5,2,16th,False,False
P4,109,F,,4,4,eighth,False,False
P4,109,B,,4,4,eighth,False,False
P4,109,F,,4,4,eighth,False,False
P4,109,B,,4,4,eighth,False,False
P4,109,F,,4,4,eighth,False,False
P4,109,B,,4,4,eighth,False,False
P4,109,F,,4,4,eighth,False,False
P4,109,B,,4,4,eighth,False,False
P4,109,D,,4,4,eighth,False,False
P4,109,B,,4,4,eighth,False,False
P4,109,D,,4,4,eighth,False,False
P4,109,B,,4,4,eighth,False,False
P4,109,D,,4,4,eighth,False,False
P4,109,B,,4,4,eighth,False,False
P4,109,D,,4,4,eighth,False,False
P4,109,B,,4,4,eighth,False,False
P4,110,C,,5,2,16th,False,False
P4,110,E,,5,2,16th,False,False
P4,110,G,,5,2,16th,False,False
P4,110,F,,5,2,16th,False,False
P4,110,E,,5,2,16th,False,False
P4,110,F,,5,2,16th,False,False
P4,110,E,,5,2,16th,False,False
P4,110,D,,5,2,16th,False,False
P4,110,C,,5,2,16th,False,False
P4,110,G,,4,2,16th,False,False
P4,110,A,,4,2,16th,False,False
P4,110,B,-1,4,2,16th,False,False
P4,110,C,,5,2,16th,False,False
P4,110,B,-1,4,2,16th,False,False
P4,110,C,,5,2,16th,False,False
P4,110,D,,5,2,16th,False,False
P4,111,E,,5,4,eighth,False,False
P4,111,G,,5,2,16th,False,False
P4,111,F,,5,2,16th,False,False
P4,111,E,,5,4,eighth,False,False
P4,111,B,-1,5,2,16th,False,False
P4,111,A,,5,2,16th,False,False
P4,111,G,,5,4,eighth,False,False
P4,111,E,,6,4,eighth,False,False
P4,111,A,,5,2,16th,False,False
P4,111,G,,5,2,16th,False,False
P4,111,F,,5,2,16th,False,False
P4,111,E,,5,2,16th,False,False
P4,112,F,1,5,4,eighth,False,False
P4,112,D,,5,4,eighth,False,False
P4,112,F,1,5,4,eighth,False,False
P4,112,A,,5,4,eighth,False,False
P4,112,D,,6,4,eighth,False,False
P4,112,A,,5,4,eighth,False,False
P4,112,F,1,5,4,eighth,False,False
P4,112,D,,5,4,eighth,False,False
P4,113,F,,5,2,16th,False,False
P4,113,G,,5,2,16th,False,False
P4,113,A,-1,5,2,16th,False,False
P4,113,G,,5,2,16th,False,False
P4,113,F,,5,2,16th,False,False
P4,113,G,,5,2,16th,False,False
P4,113,F,,5,2,16th,False,False
P4,113,E,-1,5,2,16th,False,False
P4,113,D,,5,2,16th,False,False
P4,113,E,-1,5,2,16th,False,False
P4,113,F,,5,2,16th,False,False
P4,113,E,-1,5,2,16th,False,False
P4,113,D,,5,2,16th,False,False
P4,113,C,,5,2,16th,False,False
P4,113,B,,4,2,16th,False,False
P4,113,A,,4,2,16th,False,False
P4,114,G,,4,8,quarter,False,False
P4,114,,,,4,eighth,False,True
P4,114,B,-1,5,4,eighth,False,False
P4,114,B,-1,5,4,eighth,False,False
P4,114,G,,5,4,eighth,False,False
P4,114,G,,5,4,eighth,False,False
P4,114,C,,5,4,eighth,False,False
P4,115,E,,5,4,eighth,False,False
P4,115,G,,5,4,eighth,False,False
P4,115,G,,5,4,eighth,False,False
P4,115,B,-1,5,4,eighth,False,False
P4,115,B,-1,5,4,eighth,False,False
P4,115,G,,5,4,eighth,False,False
P4,115,G,,5,4,eighth,False,False
P4,115,C,,5,4,eighth,False,False
P4,116,F,,4,4,eighth,False,False
P4,116,A,,4,2,16th,False,False
P4,116,G,,4,2,16th,False,False
P4,116,F,,4,4,eighth,False,False
P4,116,C,,5,2,16th,False,False
P4,116,B,-1,4,2,16th,False,False
P4,116,A,,4,4,eighth,False,False
P4,116,F,,5,4,eighth,False,False
P4,116,C,,5,2,16th,False,False
P4,116,B,-1,4,2,16th,False,False
P4,116,A,,4,2,16th,False,False
P4,116,G,,4,2,16th,False,False
P4,117,F,,4,4,eighth,False,False
P4,117,A,,4,2,16th,False,False
P4,117,G,,4,2,16th,False,False
P4,117,F,,4,4,eighth,False,False
P4,117,C,,5,2,16th,False,False
P4,117,B,-1,4,2,16th,False,False
P4,117,A,,4,4,eighth,False,False
P4,117,F,,5,4,eighth,False,False
P4,117,C,,5,2,16th,False,False
P4,117,D,,5,2,16th,False,False
P4,117,E,,5,2,16th,False,False
P4,117,F,,5,2,16th,False,False
P4,118,G,,5,2,16th,False,False
P4,118,A,,5,2,16th,False,False
P4,118,B,-1,5,2,16th,False,False
P4,118,G,,5,2,16th,False,False
P4,118,A,,5,2,16th,False,False
P4,118,F,,5,2,16th,False,False
P4,118,C,,5,2,16th,False,False
P4,118,F,,5,2,16th,False,False
P4,118,G,,5,2,16th,False,False
P4,118,A,,5,2,16th,False,False
P4,118,B,-1,5,2,16th,False,False
P4,118,G,,5,2,16th,False,False
P4,118,A,,5,2,16th,False,False
P4,118,F,,5,2,16th,False,False
P4,118,C,,6,4,eighth,False,False
P4,119,B,-1,5,2,16th,False,False
P4,119,A,,5,2,16th,False,False
P4,119,G,,5,2,16th,False,False
P4,119,F,,5,2,16th,False,False
P4,119,C,,5,4,eighth,False,False
P4,119,E,,5,4,eighth,False,False
P4,119,F,,5,12,quarter,True,False
P5,1,F,,5,2,eighth,False,False
P5,2,C,,5,2,eighth,False,False
P5,2,A,,4,1,16th,False,False
P5,2,B,-1,4,1,16th,False,False
P5,2,C,,5,2,eighth,False,False
P5,2,A,,4,1,16th,False,False
P5,2,B,-1,4,1,16th,False,False
P5,2,C,,5,2,eighth,False,False
P5,2,F,,5,2,eighth,False,False
P5,2,C,,5,2,eighth,False,False
P5,2,F,,5,2,eighth,False,False
P5,3,C,,5,2,eighth,False,False
P5,3,A,,4,1,16th,False,False
P5,3,B,-1,4,1,16th,False,False
P5,3,C,,5,2,eighth,False,False
P5,3,A,,4,1,16th,False,False
P5,3,B,-1,4,1,16th,False,False
P5,3,C,,5,2,eighth,False,False
P5,3,F,,5,2,eighth,False,False
P5,3,C,,5,2,eighth,False,False
P5,3,F,,5,2,eighth,False,False
P5,4,G,,5,1,16th,False,False
P5,4,F,,5,1,16th,False,False
P5,4,G,,5,1,16th,False,False
P5,4,A,,5,1,16th,False,False
P5,4,B,-1,5,1,16th,False,False
P5,4,A,,5,1,16th,False,False
P5,4,B,-1,5,1,16th,False,False
P5,4,A,,5,1,16th,False,False
P5,4,G,,5,1,16th,False,False
P5,4,F,,5,1,16th,False,False
P5,4,E,,5,1,16th,False,False
P5,4,D,,5,1,16th,False,False
P5,4,C,,5,1,16th,False,False
P5,4,F,,5,1,16th,False,False
P5,4,E,,5,1,16th,False,False
P5,4,F,,5,1,16th,False,False
P5,5,G,,5,1,16th,False,False
P5,5,F,,5,1,16th,False,False
P5,5,G,,5,1,16th,False,False
P5,5,A,,5,1,16th,False,False
P5,5,B,-1,5,1,16th,False,False
P5,5,A,,5,1,16th,False,False
P5,5,B,-1,5,1,16th,False,False
P5,5,A,,5,1,16th,False,False
P5,5,G,,5,1,16th,False,False
P5,5,F,,5,1,16th,False,False
P5,5,E,,5,1,16th,False,False
P5,5,D,,5,1,16th,False,False
P5,5,C,,5,1,16th,False,False
P5,5,B,-1,4,1,16th,False,False
P5,5,A,,4,1,16th,False,False
P5,5,G,,4,1,16th,False,False
P5,6,F,,4,2,eighth,False,False
P5,6,A,,4,1,16th,False,False
P5,6,G,,4,1,16th,False,False
P5,6,F,,4,2,eighth,False,False
P5,6,C,,5,1,16th,False,False
P5,6,B,-1,4,1,16th,False,False
P5,6,A,,4,2,eighth,False,False
P5,6,F,,5,2,eighth,False,False
P5,6,C,,5,1,16th,False,False
P5,6,B,-1,4,1,16th,False,False
P5,6,A,,4,1,16th,False,False
P5,6,G,,4,1,16th,False,False
P5,7,F,,4,2,eighth,False,False
P5,7,A,,4,1,16th,False,False
P5,7,G,,4,1,16th,False,False
P5,7,F,,4,2,eighth,False,False
P5,7,C,,5,1,16th,False,False
P5,7,B,-1,4,1,16th,False,False
P5,7,A,,4,2,eighth,False,False
P5,7,F,,5,2,eighth,False,False
P5,7,C,,5,1,16th,False,False
P5,7,D,,5,1,16th,False,False
P5,7,E,,5,1,16th,False,False
P5,7,F,,5,1,16th,False,False
P5,8,G,,5,1,16th,False,False
P5,8,A,,5,1,16th,False,False
P5,8,B,-1,5,1,16th,False,False
P5,8,G,,5,1,16th,False,False
P5,8,A,,5,1,16th,False,False
P5,8,F,,5,1,16th,False,False
P5,8,C,,5,1,16th,False,False
P5,8,F,,5,1,16th,False,False
P5,8,G,,5,1,16th,False,False
P5,8,A,,5,1,16th,False,False
P5,8,B,-1,5,1,16th,False,False
P5,8,G,,5,1,16th,False,False
P5,8,B,-1,5,1,16th,False,False
P5,8,F,,5,1,16th,False,False
P5,8,C,,6,2,eighth,False,False
P5,9,B,-1,5,1,16th,False,False
P5,9,A,,5,1,16th,False,False
P5,9,G,,5,1,16th,False,False
P5,9,F,,5,1,16th,False,False
P5,9,C,,5,2,eighth,False,False
P5,9,E,,5,2,eighth,False,False
P5,9,F,,5,4,quarter,False,False
P5,9,,,,4,quarter,False,True
P5,10,,,,16,,False,True
P5,11,,,,8,half,False,True
P5,11,,,,4,quarter,False,True
P5,11,,,,2,eighth,False,True
P5,11,F,,5,2,eighth,False,False
P5,12,C,,5,2,eighth,False,False
P5,12,A,,4,1,16th,False,False
P5,12,B,-1,4,1,16th,False,False
P5,12,C,,5,2,eighth,False,False
P5,12,A,,4,1,16th,False,False
P5,12,B,-1,4,1,16th,False,False
P5,12,C,,5,2,eighth,False,False
P5,12,F,,5,2,eighth,False,False
P5,12,C,,5,2,eighth,False,False
P5,12,F,,5,2,eighth,False,False
P5,13,C,,5,2,eighth,False,False
P5,13,A,,4,1,16th,False,False
P5,13,B,-1,4,1,16th,False,False
P5,13,C,,5,2,eighth,False,False
P5,13,A,,4,1,16th,False,False
P5,13,B,-1,4,1,16th,False,False
P5,13,C,,5,2,eighth,False,False
P5,13,F,,5,2,eighth,False,False
P5,13,C,,5,4,quarter,False,False
P5,14,,,,16,,False,True
P5,15,,,,8,half,False,True
P5,15,,,,4,quarter,False,True
P5,15,,,,2,eighth,False,True
P5,15,A,,5,2,eighth,False,False
P5,16,G,,5,2,eighth,False,False
P5,16,E,,5,1,16th,False,False
P5,16,F,,5,1,16th,False,False
P5,16,G,,5,2,eighth,False,False
P5,16,E,,5,1,16th,False,False
P5,16,F,,5,1,16th,False,False
P5,16,G,,5,2,eighth,False,False
P5,16,C,,6,2,eighth,False,False
P5,16,G,,5,2,eighth,False,False
P5,16,C,,6,2,eighth,False,False
P5,17,G,,5,2,eighth,False,False
P5,17,E,,5,1,16th,False,False
P5,17,F,,5,1,16th,False,False
P5,17,G,,5,2,eighth,False,False
P5,17,E,,5,1,16th,False,False
P5,17,F,,5,1,16th,False,False
P5,17,G,,5,2,eighth,False,False
P5,17,C,,6,2,eighth,False,False
P5,17,G,,5,4,quarter,False,False
P5,18,,,,16,,False,True
P5,19,,,,8,half,False,True
P5,19,,,,4,quarter,False,True
P5,19,,,,2,eighth,False,True
P5,19,E,,5,2,eighth,False,False
P5,20,G,,5,2,eighth,False,False
P5,20,E,,5,1,16th,False,False
P5,20,F,,5,1,16th,False,False
P5,20,G,,5,2,eighth,False,False
P5,20,E,,5,1,16th,False,False
P5,20,F,,5,1,16th,False,False
P5,20,G,,5,2,eighth,False,False
P5,20,C,,6,2,eighth,False,False
P5,20,G,,5,2,eighth,False,False
P5,20,C,,6,2,eighth,False,False
P5,21,G,,5,2,eighth,False,False
P5,21,E,,5,1,16th,False,False
P5,21,F,,5,1,16th,False,False
P5,21,G,,5,2,eighth,False,False
P5,21,E,,5,1,16th,False,False
P5,21,F,,5,1,16th,False,False
P5,21,G,,5,2,eighth,False,False
P5,21,C,,6,2,eighth,False,False
P5,21,G,,5,4,quarter,False,False
P5,22,,,,16,,False,True
P5,23,,,,8,half,False,True
P5,23,,,,4,quarter,False,True
P5,23,,,,2,eighth,False,True
P5,23,C,,5,2,eighth,False,False
P5,24,D,,5,1,16th,False,False
P5,24,C,,5,1,16th,False,False
P5,24,D,,5,1,16th,False,False
P5,24,E,,5,1,16th,False,False
P5,24,F,,5,1,16th,False,False
P5,24,E,,5,1,16th,False,False
P5,24,F,,5,1,16th,False,False
P5,24,E,,5,1,16th,False,False
P5,24,D,,5,1,16th,False,False
P5,24,C,,5,1,16th,False,False
P5,24,B,,4,1,16th,False,False
P5,24,A,,4,1,16th,False,False
P5,24,G,,4,1,16th,False,False
P5,24,C,,5,1,16th,False,False
P5,24,B,,4,1,16th,False,False
P5,24,C,,5,1,16th,False,False
P5,25,D,,5,1,16th,False,False
P5,25,C,,5,1,16th,False,False
P5,25,D,,5,1,16th,False,False
P5,25,E,,5,1,16th,False,False
P5,25,F,,5,1,16th,False,False
P5,25,E,,5,1,16th,False,False
P5,25,F,,5,1,16th,False,False
P5,25,E,,5,1,16th,False,False
P5,25,D,,5,1,16th,False,False
P5,25,C,,5,1,16th,False,False
P5,25,B,,4,1,16th,False,False
P5,25,A,,4,1,16th,False,False
P5,25,G,,4,1,16th,False,False
P5,25,F,,4,1,16th,False,False
P5,25,E,,4,1,16th,False,False
P5,25,D,,4,1,16th,False,False
P5,26,C,,4,2,eighth,False,False
P5,26,E,,4,1,16th,False,False
P5,26,D,,4,1,16th,False,False
P5,26,C,,4,2,eighth,False,False
P5,26,G,,4,1,16th,False,False
P5,26,F,,4,1,16th,False,False
P5,26,E,,4,2,eighth,False,False
P5,26,C,,5,2,eighth,False,False
P5,26,G,,4,1,16th,False,False
P5,26,F,,4,1,16th,False,False
P5,26,E,,4,1,16th,False,False
P5,26,D,,4,1,16th,False,False
P5,27,C,,4,2,eighth,False,False
P5,27,E,,4,1,16th,False,False
P5,27,D,,4,1,16th,False,False
P5,27,C,,4,2,eighth,False,False
P5,27,G,,4,1,16th,False,False
P5,27,F,,4,1,16th,False,False
P5,27,E,,4,2,eighth,False,False
P5,27,C,,5,2,eighth,False,False
P5,27,G,,4,1,16th,False,False
P5,27,A,,4,1,16th,False,False
P5,27,B,,4,1,16th,False,False
P5,27,C,,5,1,16th,False,False
P5,28,D,,5,1,16th,False,False
P5,28,E,,5,1,16th,False,False
P5,28,F,,5,1,16th,False,False
P5,28,D,,5,1,16th,False,False
P5,28,E,,5,1,16th,False,False
P5,28,C,,5,1,16th,False,False
P5,28,G,,4,1,16th,False,False
P5,28,C,,5,1,16th,False,False
P5,28,D,,5,1,16th,False,False
P5,28,E,,5,1,16th,False,False
P5,28,F,,5,1,16th,False,False
P5,28,D,,5,1,16th,False,False
P5,28,E,,5,1,16th,False,False
P5,28,C,,5,1,16th,False,False
P5,28,G,,5,2,eighth,False,False
P5,29,F,,5,1,16th,False,False
P5,29,E,,5,1,16th,False,False
P5,29,D,,5,1,16th,False,False
P5,29,C,,5,1,16th,False,False
P5,29,G,,4,2,eighth,False,False
P5,29,B,,4,2,eighth,False,False
P5,29,C,,5,4,quarter,False,False
P5,29,,,,4,quarter,False,True
P5,30,,,,16,,False,True
P5,31,,,,8,half,False,True
P5,31,,,,4,quarter,False,True
P5,31,,,,2,eighth,False,True
P5,31,A,,4,2,eighth,False,False
P5,32,A,,4,2,eighth,False,False
P5,32,F,,4,1,16th,False,False
P5,32,G,,4,1,16th,False,False
P5,32,A,,4,2,eighth,False,False
P5,32,F,,4,1,16th,False,False
P5,32,G,,4,1,16th,False,False
P5,32,A,,4,2,eighth,False,False
P5,32,D,,5,2,eighth,False,False
P5,32,A,,4,2,eighth,False,False
P5,32,D,,5,2,eighth,False,False
P5,33,A,,4,2,eighth,False,False
P5,33,F,,4,1,16th,False,False
P5,33,G,,4,1,16th,False,False
P5,33,A,,4,2,eighth,False,False
P5,33,F,,4,1,16th,False,False
P5,33,G,,4,1,16th,False,False
P5,33,A,,4,2,eighth,False,False
P5,33,D,,5,2,eighth,False,False
P5,33,A,,4,2,eighth,False,False
P5,33,F,,5,2,eighth,False,False
P5,34,F,,5,8,half,False,False
P5,34,E,,5,8,half,False,False
P5,35,E,,5,8,half,False,False
P5,35,D,,5,8,half,False,False
P5,36,D,,5,8,half,False,False
P5,36,C,1,5,8,half,False,False
P5,37,D,,5,2,eighth,False,False
P5,37,F,,5,1,16th,False,False
P5,37,E,,5,1,16th,False,False
P5,37,D,,5,2,eighth,False,False
P5,37,A,,5,1,16th,False,False
P5,37,G,,5,1,16th,False,False
P5,37,F,,5,2,eighth,False,False
P5,37,D,,6,2,eighth,False,False
P5,37,A,,5,1,16th,False,False
P5,37,G,,5,1,16th,False,False
P5,37,F,,5,1,16th,False,False
P5,37,E,,5,1,16th,False,False
P5,38,D,,4,2,eighth,False,False
P5,38,F,,5,1,16th,False,False
P5,38,E,,5,1,16th,False,False
P5,38,D,,5,2,eighth,False,False
P5,38,A,,5,1,16th,False,False
P5,38,G,,5,1,16th,False,False
P5,38,F,,5,2,eighth,False,False
P5,38,D,,6,2,eighth,False,False
P5,38,A,,4,1,16th,False,False
P5,38,B,,4,1,16th,False,False
P5,38,C,1,5,1,16th,False,False
P5,38,D,,5,1,16th,False,False
P5,39,E,,5,1,16th,False,False
P5,39,F,,5,1,16th,False,False
P5,39,G,,5,1,16th,False,False
P5,39,E,,5,1,16th,False,False
P5,39,F,,5,1,16th,False,False
P5,39,D,,5,1,16th,False,False
P5,39,A,,4,1,16th,False,False
P5,39,D,,5,1,16th,False,False
P5,39,E,,5,1,16th,False,False
P5,39,F,,5,1,16th,False,False
P5,39,G,,5,1,16th,False,False
P5,39,E,,5,1,16th,False,False
P5,39,F,,5,1,16th,False,False
P5,39,D,,5,1,16th,False,False
P5,39,A,,5,2,eighth,False,False
P5,40,G,,5,1,16th,False,False
P5,40,F,,5,1,16th,False,False
P5,40,E,,5,1,16th,False,False
P5,40,D,,5,1,16th,False,False
P5,40,A,,4,2,eighth,False,False
P5,40,C,1,5,2,eighth,False,False
P5,40,D,,5,4,quarter,False,False
P5,40,,,,2,eighth,False,True
P5,40,D,,4,1,16th,False,False
P5,40,C,1,4,1,16th,False,False
P5,41,D,,4,2,eighth,False,False
P5,41,D,,4,1,16th,False,False
P5,41,C,1,4,1,16th,False,False
P5,41,D,,4,2,eighth,False,False
P5,41,D,,4,1,16th,False,False
P5,41,C,1,4,1,16th,False,False
P5,41,D,,4,2,eighth,False,False
P5,41,D,,4,1,16th,False,False
P5,41,C,1,4,1,16th,False,False
P5,41,D,,4,2,eighth,False,False
P5,41,D,,4,1,16th,False,False
P5,41,C,1,4,1,16th,False,False
P5,42,D,,4,2,eighth,False,False
P5,42,D,,4,1,16th,False,False
P5,42,C,1,4,1,16th,False,False
P5,42,D,,4,2,eighth,False,False
P5,42,D,,4,1,16th,False,False
P5,42,C,1,4,1,16th,False,False
P5,42,D,,4,4,quarter,False,False
P5,42,,,,2,eighth,False,True
P5,42,G,,4,1,16th,False,False
P5,42,F,1,4,1,16th,False,False
P5,43,G,,4,2,eighth,False,False
P5,43,G,,4,1,16th,False,False
P5,43,F,1,4,1,16th,False,False
P5,43,G,,4,2,eighth,False,False
P5,43,G,,4,1,16th,False,False
P5,43,F,1,4,1,16th,False,False
P5,43,G,,4,2,eighth,False,False
P5,43,G,,4,1,16th,False,False
P5,43,F,1,4,1,16th,False,False
P5,43,G,,4,2,eighth,False,False
P5,43,G,,4,1,16th,False,False
P5,43,F,1,4,1,16th,False,False
P5,44,G,,4,2,eighth,False,False
P5,44,G,,4,1,16th,False,False
P5,44,F,1,4,1,16th,False,False
P5,44,G,,4,2,eighth,False,False
P5,44,G,,4,1,16th,False,False
P5,44,F,1,4,1,16th,False,False
P5,44,G,,4,4,quarter,False,False
P5,44,,,,2,eighth,False,True
P5,44,C,,5,1,16th,False,False
P5,44,B,,4,1,16th,False,False
P5,45,C,,5,2,eighth,False,False
P5,45,C,,5,1,16th,False,False
P5,45,B,,4,1,16th,False,False
P5,45,C,,5,2,eighth,False,False
